Time,C6_avg,psi6,V,S_cnn,S_param
0.0,4.94667,0.11904,1,1,1
9.9999,4.65333,0.12725,1,1,1
19.9999,4.46667,0.1557,1,1,1
29.9999,4.11333,0.17825,1,0,1
39.9999,3.96,0.16675,1,0,0
49.9999,3.70667,0.15813,1,0,0
59.9999,3.66,0.13205999999999998,1,0,0
69.9999,3.4666699999999997,0.12902,1,0,0
79.9999,3.34,0.08774,1,0,0
89.9999,3.02667,0.15773,1,0,0
99.9999,3.13333,0.14445,1,0,0
109.9999,2.92,0.20531,1,0,0
119.9999,2.8,0.09531,1,0,0
129.9999,2.55333,0.10734,1,0,0
139.9999,2.74,0.1311,1,0,0
149.9999,2.77333,0.09677000000000001,1,0,0
159.9999,2.36667,0.1353,1,0,0
169.9999,2.4333299999999998,0.05397999999999999,1,0,0
179.9999,2.17333,0.027339999999999996,1,0,0
189.9999,2.27333,0.08238999999999999,1,0,0
199.9999,2.16,0.05956,1,0,0
209.9999,2.1066700000000003,0.0355,1,0,0
219.9999,2.0866700000000002,0.0358,1,0,0
229.9999,2.1066700000000003,0.052129999999999996,1,0,0
239.9999,2.14667,0.04178,1,0,0
249.9999,2.11333,0.06834,1,0,0
259.9999,1.90667,0.04607,1,0,0
269.9999,1.9866700000000002,0.061270000000000005,1,0,0
279.9999,1.93333,0.0328,1,0,0
289.9999,1.97333,0.05612,1,0,0
299.9999,1.84667,0.02586,1,0,0
309.9999,1.84667,0.07887000000000001,1,0,0
319.9999,1.90667,0.07776,1,0,0
329.9999,1.9,0.10977,1,0,0
339.9999,1.76,0.03663,1,0,0
349.9999,1.7933299999999999,0.08139,1,0,0
359.9999,1.76667,0.05015,1,0,0
369.9999,1.89333,0.058120000000000005,1,0,0
379.9999,1.80667,0.06807,1,0,0
389.9999,1.78,0.06997,1,0,0
399.9999,1.72,0.03341,1,0,0
409.9999,1.88,0.043039999999999995,1,0,0
419.9999,1.86,0.09696,1,0,0
429.9999,1.66667,0.0171,1,0,0
439.9999,1.68,0.09594,1,0,0
449.9999,1.62667,0.04214,1,0,0
459.9999,1.9,0.03291,1,0,0
469.9999,1.73333,0.04183,1,0,0
479.9999,1.90667,0.03714,1,0,0
489.9999,1.76,0.01987,1,0,0
499.9999,1.83333,0.03625,1,0,0
509.9999,1.8,0.07268,1,0,0
519.9999,1.8133299999999999,0.0723,1,0,0
529.9999,1.82,0.07231,1,0,0
539.9999,1.66667,0.01266,1,0,0
549.9999,1.74,0.05019,1,0,0
559.9999,1.7066700000000001,0.04985,1,0,0
569.9999,1.7266700000000001,0.0893,1,0,0
579.9999,1.78667,0.13552999999999998,1,0,0
589.9999,1.62,0.06755,1,0,0
599.9999,1.6,0.03741,1,0,0
609.9999,1.84667,0.042710000000000005,1,0,0
619.9999,1.7266700000000001,0.04523,1,0,0
629.9999,1.69333,0.07658999999999999,1,0,0
639.9999,1.69333,0.07296,1,0,0
649.9999,1.73333,0.10737999999999999,1,0,0
659.9999,1.72,0.060270000000000004,1,0,0
669.9999,1.7,0.01652,1,0,0
679.9999,1.7,0.026539999999999998,1,0,0
689.9999,1.62667,0.05412,1,0,0
699.9999,1.63333,0.020319999999999998,1,0,0
709.9999,1.7,0.07617,1,0,0
719.9999,1.72,0.05541,1,0,0
729.9999,1.7466700000000002,0.13452,1,0,0
739.9999,1.88667,0.06641,1,0,0
749.9999,1.7933299999999999,0.03411,1,0,0
759.9999,1.83333,0.04117,1,0,0
769.9999,1.63333,0.07496,1,0,0
779.9999,1.7266700000000001,0.03411,1,0,0
789.9999,1.89333,0.05119,1,0,0
799.9999,1.72,0.025869999999999997,1,0,0
809.9999,1.86,0.04093,1,0,0
819.9999,1.7533299999999998,0.06757,1,0,0
829.9999,1.6866700000000001,0.0282,1,0,0
839.9999,1.69333,0.07269,1,0,0
849.9999,1.59333,0.029869999999999997,1,0,0
859.9999,1.76667,0.04236,1,0,0
869.9999,1.7733299999999999,0.0203,1,0,0
879.9999,1.73333,0.03653,1,0,0
889.9999,1.56,0.06826,1,0,0
899.9999,1.67333,0.06771,1,0,0
909.9999,1.66667,0.045919999999999996,1,0,0
919.9999,1.66667,0.0617,1,0,0
929.9999,1.61333,0.025810000000000003,1,0,0
939.9999,1.63333,0.07306,1,0,0
949.9999,1.68,0.06633,1,0,0
959.9999,1.78,0.05006,1,0,0
969.9999,1.56667,0.07063,1,0,0
979.9999,1.7066700000000001,0.026760000000000003,1,0,0
989.9999,1.7266700000000001,0.0731,1,0,0
999.9999,1.73333,0.0189,1,0,0
