Time,C6_avg,psi6,V,S_cnn,S_param
0.0,1.7466700000000002,0.02671,0,0,0
4.9999,1.82,0.0391,3,0,0
9.9999,2.03333,0.09644,3,0,0
14.9999,2.35333,0.06462000000000001,3,0,0
19.9999,2.35333,0.12586,3,0,0
24.9999,2.6,0.13684000000000002,3,0,0
29.9999,2.79333,0.09446,3,0,0
34.9999,2.75333,0.04521,3,0,0
39.9999,2.66667,0.06473999999999999,3,0,0
44.9999,2.92,0.06361,3,0,0
49.9999,2.9,0.04244,3,0,0
54.9999,3.18667,0.0943,3,0,0
59.9999,3.31333,0.08627,3,0,0
64.9999,3.29333,0.021330000000000002,3,0,0
69.9999,3.35333,0.07306,3,0,0
74.9999,3.35333,0.05458,3,0,0
79.9999,3.35333,0.02765,3,0,0
84.9999,3.58667,0.0084,3,0,0
89.9999,3.6933300000000004,0.02426,3,0,0
94.9999,3.56,0.02342,3,0,0
99.9999,3.5733300000000003,0.08851,3,0,0
104.9999,3.78,0.07322999999999999,3,0,0
109.9999,3.7533300000000005,0.026560000000000004,3,0,0
114.9999,3.6333300000000004,0.019209999999999998,3,0,0
119.9999,3.8066699999999996,0.02449,3,0,0
124.9999,3.9533300000000002,0.04342,3,0,0
129.9999,3.9466699999999997,0.07096000000000001,3,0,0
134.9999,4.15333,0.07815,3,1,1
139.9999,4.026669999999999,0.13177,3,1,1
144.9999,4.16,0.13757,3,1,1
149.9999,4.04667,0.14522000000000002,3,1,1
154.9999,4.12667,0.20692,3,1,1
159.9999,4.1933300000000004,0.22407,3,1,1
164.9999,4.2266699999999995,0.25734,3,1,1
169.9999,4.14,0.25956,3,1,1
174.9999,4.21333,0.27924,3,1,1
179.9999,4.25333,0.33988,3,1,1
184.9999,4.2,0.30728,3,1,1
189.9999,4.1933300000000004,0.3291,3,1,1
194.9999,4.22,0.34271999999999997,3,1,1
199.9999,4.2266699999999995,0.32803000000000004,3,1,1
204.9999,4.4,0.366,3,1,1
209.9999,4.34667,0.36428,3,1,1
214.9999,4.28,0.33685,3,1,1
219.9999,4.44667,0.41306000000000004,3,1,1
224.9999,4.38667,0.42527,3,1,1
229.9999,4.46,0.43737,3,1,1
234.9999,4.473330000000001,0.4188,3,1,1
239.9999,4.36,0.41161000000000003,3,1,1
244.9999,4.32,0.36657,3,1,1
249.9999,4.42,0.40258,3,1,1
254.9999,4.52,0.44761000000000006,3,1,1
259.9999,4.46,0.47603999999999996,3,1,1
264.9999,4.526669999999999,0.47686000000000006,3,1,1
269.9999,4.513330000000001,0.4727,3,1,1
274.9999,4.48,0.45696000000000003,3,1,1
279.9999,4.6,0.47858,3,1,1
284.9999,4.66,0.5091100000000001,3,1,1
289.9999,4.7,0.51273,3,1,1
294.9999,4.6,0.50712,3,1,1
299.9999,4.61333,0.5443,3,1,1
304.9999,4.646669999999999,0.5582699999999999,3,1,1
309.9999,4.62667,0.5824199999999999,3,1,1
314.9999,4.606669999999999,0.53861,3,1,1
319.9999,4.49333,0.5352,3,1,1
324.9999,4.58,0.52186,3,1,1
329.9999,4.526669999999999,0.5324300000000001,3,1,1
334.9999,4.58667,0.49613,3,1,1
339.9999,4.53333,0.53413,3,1,1
344.9999,4.58,0.5402600000000001,3,1,1
349.9999,4.54,0.5303,3,1,1
354.9999,4.58667,0.48843000000000003,3,1,1
359.9999,4.59333,0.42686,3,1,1
364.9999,4.66,0.47468,3,1,1
369.9999,4.566669999999999,0.48818999999999996,3,1,1
374.9999,4.66,0.55566,3,1,1
379.9999,4.49333,0.57177,3,1,1
384.9999,4.67333,0.56387,3,1,1
389.9999,4.53333,0.597,3,1,1
394.9999,4.71333,0.62815,3,1,1
399.9999,4.646669999999999,0.60252,3,1,1
404.9999,4.74,0.63639,3,1,1
409.9999,4.71333,0.60151,3,1,1
414.9999,4.66667,0.62847,3,1,1
419.9999,4.57333,0.55979,3,1,1
424.9999,4.66667,0.6078100000000001,3,1,1
429.9999,4.6933300000000004,0.59036,3,1,1
434.9999,4.87333,0.6362,3,1,1
439.9999,4.74,0.61762,3,1,1
444.9999,4.75333,0.64475,3,1,1
449.9999,4.76,0.6402399999999999,3,1,1
454.9999,4.76,0.62025,3,1,1
459.9999,4.7266699999999995,0.62983,3,1,1
464.9999,4.65333,0.59722,3,1,1
469.9999,4.5,0.5382600000000001,3,1,1
474.9999,4.59333,0.56829,3,1,1
479.9999,4.6,0.58707,3,1,1
484.9999,4.7666699999999995,0.6150100000000001,3,1,1
489.9999,4.61333,0.60518,3,1,1
494.9999,4.66,0.6069,3,1,1
499.9999,4.74,0.6399,3,1,1
504.9999,4.86667,0.64354,3,1,1
509.9999,4.82667,0.6340600000000001,3,1,1
514.9999,4.88667,0.66959,3,1,1
519.9999,4.94,0.6672399999999999,3,1,1
524.9999,4.88,0.67481,3,1,1
529.9999,4.78,0.67698,3,1,1
534.9999,4.76,0.6469699999999999,3,1,1
539.9999,4.79333,0.6478,3,1,1
544.9999,4.78,0.63463,3,1,1
549.9999,4.88,0.65977,3,1,1
554.9999,4.78,0.64986,3,1,1
559.9999,4.933330000000001,0.67857,3,1,1
564.9999,4.8,0.66255,3,1,1
569.9999,4.8,0.6642600000000001,3,1,1
574.9999,4.91333,0.68301,3,1,1
579.9999,4.91333,0.6883699999999999,3,1,1
584.9999,4.79333,0.65308,3,1,1
589.9999,4.94667,0.7013199999999999,3,1,1
594.9999,4.86667,0.71207,3,1,1
599.9999,4.86667,0.6883199999999999,3,1,1
604.9999,4.92667,0.71431,3,1,1
609.9999,4.95333,0.71005,3,1,1
614.9999,4.92667,0.70076,3,1,1
619.9999,4.933330000000001,0.69501,3,1,1
624.9999,4.92667,0.67903,3,1,1
629.9999,4.87333,0.67913,3,1,1
634.9999,4.96,0.7096899999999999,3,1,1
639.9999,4.90667,0.69568,3,1,1
644.9999,4.91333,0.71853,3,1,1
649.9999,4.893330000000001,0.73149,3,1,1
654.9999,4.94667,0.73782,3,1,1
659.9999,4.96667,0.73292,3,1,1
664.9999,4.95333,0.70431,3,1,1
669.9999,4.8133300000000006,0.66833,3,1,1
674.9999,4.78,0.68001,3,1,1
679.9999,4.71333,0.67172,3,1,1
684.9999,4.7333300000000005,0.68245,3,1,1
689.9999,4.76,0.65175,3,1,1
694.9999,4.79333,0.66728,3,1,1
699.9999,4.87333,0.68677,3,1,1
704.9999,4.76,0.66868,3,1,1
709.9999,4.70667,0.6379,3,1,1
714.9999,4.7,0.63894,3,1,1
719.9999,4.7,0.66338,3,1,1
724.9999,4.64,0.65284,3,1,1
729.9999,4.6933300000000004,0.63376,3,1,1
