Time,C6_avg,psi6,V,S_cnn,S_param
0.0,1.7466700000000002,0.02671,0,0,0
99.9999,2.59333,0.09611,2,0,0
199.9999,5.28,0.68255,4,1,1
299.9999,3.68667,0.3749,1,0,0
399.9999,2.3733299999999997,0.09236,1,0,0
499.9999,4.0,0.35220999999999997,3,1,0
599.9999,2.74,0.12405,1,0,0
699.9999,5.50667,0.994,4,2,2
799.9999,3.9066699999999996,0.52682,1,0,0
899.9999,3.5533300000000003,0.43618999999999997,2,0,0
999.9999,4.68,0.58022,3,1,1
