Time,C6_avg,psi6,V,S_cnn,S_param
0.0,1.7466700000000002,0.02671,0,0,0
4.9999,3.6133300000000004,0.09891,4,0,0
9.9999,4.44667,0.13302,4,1,1
14.9999,4.65333,0.25503000000000003,4,1,1
19.9999,4.853330000000001,0.35857,4,1,1
24.9999,4.88667,0.36453,4,1,1
29.9999,4.82667,0.39088,4,1,1
34.9999,4.88667,0.39982,4,1,1
39.9999,4.9,0.48078000000000004,4,1,1
44.9999,4.94,0.57918,4,1,1
49.9999,4.99333,0.59582,4,1,1
54.9999,5.12,0.64658,4,1,1
59.9999,5.17333,0.67965,4,1,1
64.9999,5.24667,0.74964,4,1,1
69.9999,5.44,0.8319,4,1,1
74.9999,5.34,0.85429,4,1,1
79.9999,5.42667,0.9258200000000001,4,1,1
84.9999,5.52,0.96462,4,1,1
89.9999,5.526669999999999,0.97535,4,1,1
94.9999,5.54667,0.9924200000000001,4,2,2
99.9999,5.54667,0.9950200000000001,4,2,2
104.9999,5.54667,0.9905299999999999,4,2,2
109.9999,5.54667,0.9935200000000001,4,2,2
114.9999,5.53333,0.9867100000000001,4,2,1
119.9999,5.54667,0.9923200000000001,4,2,2
124.9999,5.54667,0.9947799999999999,4,2,2
129.9999,5.54667,0.9937799999999999,4,2,2
134.9999,5.54667,0.9950899999999999,4,2,2
139.9999,5.54667,0.99361,4,2,2
144.9999,5.54667,0.99336,4,2,2
149.9999,5.54667,0.9953,4,2,2
154.9999,5.54667,0.99345,4,2,2
159.9999,5.54667,0.9961399999999999,4,2,2
164.9999,5.54667,0.99195,4,2,2
169.9999,5.54667,0.99587,4,2,2
174.9999,5.54667,0.9955299999999999,4,2,2
179.9999,5.54667,0.9964,4,2,2
184.9999,5.54667,0.9942799999999999,4,2,2
189.9999,5.54667,0.9944,4,2,2
194.9999,5.54667,0.9945700000000001,4,2,2
199.9999,5.54667,0.9947600000000001,4,2,2
204.9999,5.54667,0.99511,4,2,2
209.9999,5.54667,0.99475,4,2,2
214.9999,5.54667,0.99544,4,2,2
219.9999,5.54667,0.9949399999999999,4,2,2
224.9999,5.54667,0.99282,4,2,2
229.9999,5.54667,0.9926299999999999,4,2,2
234.9999,5.54667,0.99398,4,2,2
239.9999,5.54667,0.98965,4,2,1
244.9999,5.54667,0.994,4,2,2
249.9999,5.54667,0.9927299999999999,4,2,2
254.9999,5.54667,0.99598,4,2,2
259.9999,5.54667,0.9940700000000001,4,2,2
264.9999,5.54667,0.9950600000000001,4,2,2
269.9999,5.54667,0.9922799999999999,4,2,2
274.9999,5.54667,0.99293,4,2,2
279.9999,5.54667,0.99615,4,2,2
284.9999,5.54667,0.9936799999999999,4,2,2
289.9999,5.54667,0.9951399999999999,4,2,2
294.9999,5.54667,0.9951700000000001,4,2,2
299.9999,5.54667,0.99115,4,2,2
304.9999,5.53333,0.9856,4,2,1
309.9999,5.54667,0.9954700000000001,4,2,2
314.9999,5.54667,0.99329,4,2,2
319.9999,5.54667,0.99505,4,2,2
324.9999,5.54,0.99303,4,2,2
329.9999,5.526669999999999,0.9858,4,2,1
334.9999,5.526669999999999,0.9874799999999999,4,2,1
339.9999,5.526669999999999,0.98577,4,2,1
344.9999,5.54,0.99618,4,2,2
349.9999,5.54,0.99536,4,2,2
354.9999,5.54,0.99593,4,2,2
359.9999,5.54,0.99513,4,2,2
364.9999,5.54,0.9943799999999999,4,2,2
369.9999,5.54,0.99465,4,2,2
374.9999,5.54,0.9941200000000001,4,2,2
379.9999,5.54,0.9944200000000001,4,2,2
384.9999,5.54,0.9950200000000001,4,2,2
389.9999,5.54,0.99415,4,2,2
394.9999,5.54,0.994,4,2,2
399.9999,5.54,0.99425,4,2,2
404.9999,5.54,0.9948299999999999,4,2,2
409.9999,5.54,0.9958600000000001,4,2,2
414.9999,5.54,0.9950200000000001,4,2,2
419.9999,5.54,0.99267,4,2,2
424.9999,5.54,0.9955700000000001,4,2,2
429.9999,5.54,0.99475,4,2,2
434.9999,5.54,0.9944200000000001,4,2,2
439.9999,5.54,0.99411,4,2,2
444.9999,5.54,0.9909100000000001,4,2,2
449.9999,5.54,0.99541,4,2,2
454.9999,5.54,0.99135,4,2,2
459.9999,5.54,0.99536,4,2,2
464.9999,5.54,0.9939100000000001,4,2,2
469.9999,5.54,0.9946299999999999,4,2,2
474.9999,5.54,0.99454,4,2,2
479.9999,5.54,0.9952200000000001,4,2,2
484.9999,5.54,0.99198,4,2,2
489.9999,5.54,0.99455,4,2,2
494.9999,5.54,0.99308,4,2,2
499.9999,5.54,0.99287,4,2,2
504.9999,5.54,0.99365,4,2,2
509.9999,5.54,0.99411,4,2,2
514.9999,5.54,0.99565,4,2,2
519.9999,5.54,0.99559,4,2,2
524.9999,5.54,0.99467,4,2,2
529.9999,5.54,0.9925200000000001,4,2,2
534.9999,5.54,0.99415,4,2,2
539.9999,5.54,0.9924700000000001,4,2,2
544.9999,5.54,0.9951399999999999,4,2,2
549.9999,5.54,0.9953299999999999,4,2,2
554.9999,5.54,0.99106,4,2,2
559.9999,5.54,0.9954799999999999,4,2,2
564.9999,5.54,0.99325,4,2,2
569.9999,5.54,0.9918600000000001,4,2,2
574.9999,5.526669999999999,0.9901,4,2,2
579.9999,5.526669999999999,0.98869,4,2,1
584.9999,5.54667,0.9961899999999999,4,2,2
589.9999,5.54667,0.99518,4,2,2
594.9999,5.54667,0.9950399999999999,4,2,2
599.9999,5.54667,0.9899700000000001,4,2,1
604.9999,5.54667,0.9935200000000001,4,2,2
609.9999,5.54667,0.9944200000000001,4,2,2
614.9999,5.54667,0.99364,4,2,2
619.9999,5.54667,0.99516,4,2,2
624.9999,5.54667,0.99525,4,2,2
629.9999,5.54667,0.99318,4,2,2
634.9999,5.54667,0.9930100000000001,4,2,2
639.9999,5.54667,0.99375,4,2,2
644.9999,5.54667,0.99567,4,2,2
649.9999,5.54667,0.99411,4,2,2
654.9999,5.54667,0.9953700000000001,4,2,2
659.9999,5.54667,0.9956799999999999,4,2,2
664.9999,5.54667,0.99513,4,2,2
