Time,C6_avg,psi6,V,S_cnn,S_param
0.0,5.55333,0.9961,0,2,2
4.9999,5.473330000000001,0.92294,1,1,1
9.9999,5.37333,0.88003,1,1,1
14.9999,5.2266699999999995,0.82883,1,1,1
19.9999,5.08,0.79289,1,1,1
24.9999,4.893330000000001,0.73601,1,1,1
29.9999,4.71333,0.68883,1,1,1
34.9999,4.66,0.68503,1,1,1
39.9999,4.486669999999999,0.60573,1,1,1
44.9999,4.50667,0.64477,1,1,1
49.9999,4.42,0.65052,1,1,1
54.9999,4.25333,0.58294,1,1,1
59.9999,4.16667,0.55111,1,1,1
64.9999,4.146669999999999,0.55986,1,1,1
69.9999,3.9666699999999997,0.54509,1,0,0
74.9999,3.91333,0.49091,1,0,0
79.9999,3.85333,0.45979,1,0,0
84.9999,3.6933300000000004,0.45271999999999996,1,0,0
89.9999,3.66667,0.45657,1,0,0
94.9999,3.4066699999999996,0.39402,1,0,0
99.9999,3.3266699999999996,0.39626,1,0,0
104.9999,3.36,0.38996,1,0,0
109.9999,3.18,0.41641999999999996,1,0,0
114.9999,3.23333,0.3904,1,0,0
119.9999,3.1,0.30326,1,0,0
124.9999,3.06,0.3062,1,0,0
129.9999,2.92,0.23883000000000001,1,0,0
134.9999,3.1066700000000003,0.32402,1,0,0
139.9999,3.05333,0.29058,1,0,0
144.9999,2.80667,0.27415,1,0,0
149.9999,2.88667,0.23419,1,0,0
154.9999,2.69333,0.28476999999999997,1,0,0
159.9999,2.53333,0.19319,1,0,0
164.9999,2.32667,0.16492,1,0,0
169.9999,2.5866700000000002,0.2542,1,0,0
174.9999,2.55333,0.16122,1,0,0
179.9999,2.48,0.07412,1,0,0
184.9999,2.42667,0.04893,1,0,0
189.9999,2.38,0.07649,1,0,0
194.9999,2.4,0.14697000000000002,1,0,0
199.9999,2.38667,0.08413,1,0,0
204.9999,2.35333,0.09861,1,0,0
209.9999,2.33333,0.09942000000000001,1,0,0
214.9999,2.26,0.04147,1,0,0
219.9999,2.19333,0.02731,1,0,0
224.9999,2.12,0.11331,1,0,0
229.9999,2.1266700000000003,0.08002000000000001,1,0,0
234.9999,2.1066700000000003,0.0748,1,0,0
239.9999,2.07333,0.03191,1,0,0
244.9999,2.14,0.06982000000000001,1,0,0
249.9999,1.9933299999999998,0.04131,1,0,0
254.9999,2.04,0.04822,1,0,0
259.9999,2.17333,0.07821,1,0,0
264.9999,2.22667,0.09337999999999999,1,0,0
269.9999,1.92667,0.0625,1,0,0
274.9999,2.04,0.0299,1,0,0
279.9999,1.92,0.0494,1,0,0
284.9999,1.9,0.034980000000000004,1,0,0
289.9999,1.89333,0.03185,1,0,0
294.9999,2.0,0.08616,1,0,0
299.9999,1.85333,0.041839999999999995,1,0,0
304.9999,1.94,0.06167,1,0,0
309.9999,1.9,0.06348,1,0,0
314.9999,1.95333,0.045630000000000004,1,0,0
319.9999,1.9933299999999998,0.053020000000000005,1,0,0
324.9999,1.96,0.02887,1,0,0
329.9999,1.87333,0.044160000000000005,1,0,0
334.9999,2.00667,0.04299,1,0,0
339.9999,1.97333,0.04088,1,0,0
344.9999,1.90667,0.07282999999999999,1,0,0
349.9999,1.92,0.058210000000000005,1,0,0
354.9999,1.83333,0.08901,1,0,0
359.9999,1.72,0.045939999999999995,1,0,0
364.9999,1.84,0.01878,1,0,0
369.9999,1.7733299999999999,0.059210000000000006,1,0,0
374.9999,1.78667,0.03293,1,0,0
379.9999,1.7933299999999999,0.02997,1,0,0
384.9999,1.96,0.06195,1,0,0
389.9999,1.83333,0.08034,1,0,0
394.9999,1.86,0.04844,1,0,0
399.9999,1.8,0.09196,1,0,0
404.9999,1.82,0.03762,1,0,0
409.9999,1.85333,0.06988,1,0,0
414.9999,1.7733299999999999,0.011590000000000001,1,0,0
419.9999,1.7,0.02918,1,0,0
424.9999,1.72,0.07213,1,0,0
429.9999,1.7066700000000001,0.08459,1,0,0
434.9999,1.80667,0.0289,1,0,0
439.9999,1.8133299999999999,0.06651,1,0,0
444.9999,1.78667,0.03036,1,0,0
449.9999,1.84,0.02833,1,0,0
454.9999,1.67333,0.046,1,0,0
459.9999,1.8133299999999999,0.12405,1,0,0
464.9999,1.73333,0.11399000000000001,1,0,0
469.9999,1.76667,0.11210999999999999,1,0,0
474.9999,1.74,0.10622000000000001,1,0,0
479.9999,1.64,0.13379000000000002,1,0,0
484.9999,1.7533299999999998,0.13965999999999998,1,0,0
489.9999,1.71333,0.07072,1,0,0
494.9999,1.8,0.021490000000000002,1,0,0
499.9999,1.8133299999999999,0.031039999999999998,1,0,0
