Time,C6_avg,psi6,V,S_cnn,S_param
0.0,1.7466700000000002,0.02671,0,0,0
9.9999,4.63333,0.10196000000000001,4,1,1
19.9999,4.75333,0.19430999999999998,4,1,1
29.9999,4.74,0.25934,4,1,1
39.9999,4.86,0.35656,4,1,1
49.9999,4.91333,0.40824,4,1,1
59.9999,4.98,0.47585,4,1,1
69.9999,5.11333,0.58934,4,1,1
79.9999,5.2266699999999995,0.6742100000000001,4,1,1
89.9999,5.2333300000000005,0.67081,4,1,1
99.9999,5.2733300000000005,0.6699,4,1,1
109.9999,5.29333,0.7289,4,1,1
119.9999,5.34667,0.80009,4,1,1
129.9999,5.36667,0.83854,4,1,1
139.9999,5.393330000000001,0.8406399999999999,4,1,1
149.9999,5.44667,0.91574,4,1,1
159.9999,5.53333,0.9846799999999999,4,2,1
169.9999,5.54,0.9938100000000001,4,2,2
179.9999,5.53333,0.99236,4,2,2
189.9999,5.52,0.9835,4,2,1
199.9999,5.53333,0.9905200000000001,4,2,2
209.9999,5.53333,0.98905,4,2,1
219.9999,5.55333,0.99584,4,2,2
229.9999,5.52,0.97751,4,2,1
239.9999,5.55333,0.99211,4,2,2
249.9999,5.56,0.99559,4,2,2
259.9999,5.56,0.996,4,2,2
269.9999,5.56,0.9926,4,2,2
279.9999,5.56,0.99645,4,2,2
289.9999,5.56,0.99535,4,2,2
299.9999,5.56,0.99556,4,2,2
309.9999,5.56,0.9942200000000001,4,2,2
319.9999,5.56,0.9949399999999999,4,2,2
329.9999,5.56,0.99574,4,2,2
339.9999,5.56,0.9951,4,2,2
349.9999,5.56,0.9946299999999999,4,2,2
359.9999,5.56,0.9937,4,2,2
369.9999,5.56,0.9940899999999999,4,2,2
379.9999,5.56,0.9949100000000001,4,2,2
389.9999,5.56,0.9942799999999999,4,2,2
399.9999,5.56,0.9935700000000001,4,2,2
409.9999,5.56,0.9950700000000001,4,2,2
419.9999,5.56,0.9962799999999999,4,2,2
429.9999,5.56,0.99416,4,2,2
439.9999,5.56,0.9953299999999999,4,2,2
449.9999,5.56,0.9931399999999999,4,2,2
459.9999,5.56,0.99474,4,2,2
469.9999,5.56,0.9954,4,2,2
479.9999,5.56,0.99515,4,2,2
489.9999,5.56,0.99266,4,2,2
499.9999,5.56,0.9924700000000001,4,2,2
509.9999,5.56,0.99603,4,2,2
519.9999,5.56,0.9942,4,2,2
529.9999,5.54,0.98792,4,2,1
539.9999,5.54,0.9880200000000001,4,2,1
549.9999,5.56,0.99051,4,2,2
559.9999,5.56,0.9941700000000001,4,2,2
569.9999,5.56,0.9940700000000001,4,2,2
579.9999,5.56,0.99575,4,2,2
589.9999,5.56,0.9951,4,2,2
599.9999,5.56,0.99239,4,2,2
609.9999,5.56,0.99349,4,2,2
619.9999,5.56,0.99595,4,2,2
629.9999,5.56,0.9940700000000001,4,2,2
639.9999,5.56,0.9944799999999999,4,2,2
649.9999,5.56,0.9956200000000001,4,2,2
659.9999,5.56,0.99603,4,2,2
669.9999,5.56,0.99387,4,2,2
679.9999,5.56,0.9934799999999999,4,2,2
689.9999,5.56,0.99524,4,2,2
699.9999,5.56,0.99524,4,2,2
709.9999,5.56,0.9941399999999999,4,2,2
719.9999,5.56,0.99621,4,2,2
729.9999,5.56,0.99629,4,2,2
739.9999,5.56,0.9930700000000001,4,2,2
749.9999,5.56,0.9953,4,2,2
759.9999,5.56,0.9920200000000001,4,2,2
769.9999,5.56,0.9952200000000001,4,2,2
779.9999,5.56,0.9942700000000001,4,2,2
789.9999,5.56,0.9955,4,2,2
799.9999,5.56,0.99485,4,2,2
809.9999,5.56,0.9951399999999999,4,2,2
819.9999,5.56,0.993,4,2,2
829.9999,5.56,0.9951200000000001,4,2,2
839.9999,5.56,0.99515,4,2,2
849.9999,5.56,0.99469,4,2,2
859.9999,5.56,0.99454,4,2,2
869.9999,5.56,0.99334,4,2,2
879.9999,5.56,0.9959600000000001,4,2,2
889.9999,5.56,0.9961899999999999,4,2,2
899.9999,5.56,0.9954700000000001,4,2,2
909.9999,5.56,0.99461,4,2,2
919.9999,5.56,0.99515,4,2,2
929.9999,5.56,0.9950100000000001,4,2,2
939.9999,5.56,0.99582,4,2,2
949.9999,5.56,0.99456,4,2,2
959.9999,5.56,0.99585,4,2,2
969.9999,5.56,0.9947600000000001,4,2,2
979.9999,5.54,0.99005,4,2,2
989.9999,5.56,0.9949899999999999,4,2,2
999.9999,5.56,0.9942799999999999,4,2,2
