Time,C6_avg,psi6,V,S_cnn,S_param
0.0,5.56,0.9942799999999999,2,2,2
9.9999,5.46,0.90875,2,1,1
19.9999,5.08667,0.7901,2,1,1
29.9999,5.03333,0.75208,2,1,1
39.9999,4.90667,0.72949,2,1,1
49.9999,4.8066699999999996,0.71837,2,1,1
59.9999,4.66,0.67756,2,1,1
69.9999,4.486669999999999,0.60743,2,1,1
79.9999,4.29333,0.55577,2,1,1
89.9999,4.21333,0.53779,2,1,1
99.9999,4.08667,0.48658999999999997,2,0,1
109.9999,4.066669999999999,0.42928999999999995,2,0,1
119.9999,4.12667,0.46256,2,0,1
129.9999,4.026669999999999,0.48523,2,0,1
139.9999,4.1933300000000004,0.57812,2,1,1
149.9999,4.0,0.52528,2,0,0
159.9999,4.05333,0.45606,2,0,1
169.9999,3.9933300000000003,0.51172,2,0,0
179.9999,3.85333,0.43108,2,0,0
189.9999,3.9266699999999997,0.44481000000000004,2,0,0
199.9999,3.6733300000000004,0.44245,2,0,0
209.9999,3.88,0.50665,2,0,0
219.9999,3.87333,0.45408000000000004,2,0,0
229.9999,3.8866699999999996,0.5063,2,0,0
239.9999,3.68667,0.4337,2,0,0
249.9999,3.77333,0.45014,2,0,0
259.9999,3.84,0.47429,2,0,0
269.9999,3.86,0.461,2,0,0
279.9999,3.7533300000000005,0.43227,2,0,0
289.9999,3.7,0.44753000000000004,2,0,0
299.9999,3.64,0.41917,2,0,0
309.9999,3.6,0.37075,2,0,0
319.9999,3.66,0.38741,2,0,0
329.9999,3.6133300000000004,0.34868000000000005,2,0,0
339.9999,3.52,0.33741,2,0,0
349.9999,3.4533300000000002,0.33278,2,0,0
359.9999,3.64,0.38166,2,0,0
369.9999,3.5266699999999997,0.41953999999999997,2,0,0
379.9999,3.5333300000000003,0.37626,2,0,0
389.9999,3.5066699999999997,0.37016,2,0,0
399.9999,3.43333,0.24556999999999998,2,0,0
409.9999,3.58,0.39274000000000003,2,0,0
419.9999,3.64667,0.41016,2,0,0
429.9999,3.37333,0.37256999999999996,2,0,0
439.9999,3.5733300000000003,0.38827,2,0,0
449.9999,3.33333,0.35156,2,0,0
459.9999,3.6,0.37590999999999997,2,0,0
469.9999,3.5266699999999997,0.35314,2,0,0
479.9999,3.29333,0.30177,2,0,0
489.9999,3.3466699999999996,0.36256,2,0,0
499.9999,3.4733300000000003,0.27009,2,0,0
509.9999,3.4,0.26679,2,0,0
519.9999,3.26667,0.27452,2,0,0
529.9999,3.3866699999999996,0.29453,2,0,0
539.9999,3.31333,0.28725,2,0,0
549.9999,3.11333,0.27302,2,0,0
559.9999,3.12,0.19559,2,0,0
569.9999,3.20667,0.20568000000000003,2,0,0
579.9999,3.24,0.19516,2,0,0
589.9999,3.21333,0.13223,2,0,0
599.9999,3.2,0.21856,2,0,0
609.9999,3.14,0.19225,2,0,0
619.9999,3.13333,0.15086,2,0,0
629.9999,3.3,0.18214,2,0,0
639.9999,3.5133300000000003,0.2345,2,0,0
649.9999,3.4266699999999997,0.16727,2,0,0
659.9999,3.4533300000000002,0.29846999999999996,2,0,0
669.9999,3.24,0.26543,2,0,0
679.9999,3.41333,0.27324,2,0,0
689.9999,3.41333,0.27203,2,0,0
699.9999,3.24667,0.17008,2,0,0
709.9999,3.14,0.12594,2,0,0
719.9999,3.2866699999999995,0.22159,2,0,0
729.9999,3.24,0.22687,2,0,0
739.9999,3.12,0.1403,2,0,0
749.9999,3.25333,0.2313,2,0,0
759.9999,3.14667,0.08638,2,0,0
769.9999,3.11333,0.06329,2,0,0
779.9999,3.11333,0.11254000000000002,2,0,0
789.9999,3.09333,0.17752,2,0,0
799.9999,3.17333,0.2179,2,0,0
809.9999,3.25333,0.25548000000000004,2,0,0
819.9999,3.02667,0.25544,2,0,0
829.9999,3.21333,0.26563000000000003,2,0,0
839.9999,3.18,0.18355,2,0,0
849.9999,3.25333,0.16758,2,0,0
859.9999,3.16,0.16887,2,0,0
869.9999,2.94667,0.17481,2,0,0
879.9999,2.99333,0.18243,2,0,0
889.9999,2.86667,0.20105,2,0,0
899.9999,2.98,0.15373,2,0,0
909.9999,2.99333,0.05985,2,0,0
919.9999,2.97333,0.1475,2,0,0
929.9999,2.98,0.1046,2,0,0
939.9999,2.88,0.059860000000000003,2,0,0
949.9999,3.23333,0.03809,2,0,0
959.9999,3.1,0.14492,2,0,0
969.9999,3.29333,0.12557000000000001,2,0,0
979.9999,3.07333,0.13062,2,0,0
989.9999,3.13333,0.09785,2,0,0
999.9999,3.02,0.0301,2,0,0
