Time,C6_avg,psi6,V,S_cnn,S_param
0.0,1.7466700000000002,0.02671,3,0,0
9.9999,2.08,0.04236,3,0,0
19.9999,2.29333,0.10288,3,0,0
29.9999,2.5,0.12040999999999999,3,0,0
39.9999,2.68,0.029710000000000004,3,0,0
49.9999,2.90667,0.05367,3,0,0
59.9999,3.04,0.08465,3,0,0
69.9999,3.3666699999999996,0.11289,3,0,0
79.9999,3.35333,0.12566,3,0,0
89.9999,3.39333,0.16979,3,0,0
99.9999,3.64,0.16293,3,0,0
109.9999,3.7866699999999995,0.17498,3,0,0
119.9999,4.05333,0.15883,3,1,1
129.9999,4.09333,0.16455999999999998,3,1,1
139.9999,4.05333,0.14060999999999998,3,1,1
149.9999,4.11333,0.16295,3,1,1
159.9999,4.14,0.17201,3,1,1
169.9999,4.16667,0.16033,3,1,1
179.9999,4.34667,0.10232999999999999,3,1,1
189.9999,4.22,0.12286,3,1,1
199.9999,4.17333,0.13762,3,1,1
209.9999,4.36667,0.17027,3,1,1
219.9999,4.55333,0.21428000000000003,3,1,1
229.9999,4.433330000000001,0.26148000000000005,3,1,1
239.9999,4.58,0.20093,3,1,1
249.9999,4.44667,0.19727999999999998,3,1,1
259.9999,4.61333,0.24474,3,1,1
269.9999,4.526669999999999,0.19573,3,1,1
279.9999,4.7,0.19446,3,1,1
289.9999,4.53333,0.24500999999999998,3,1,1
299.9999,4.53333,0.22188000000000002,3,1,1
309.9999,4.58,0.20151,3,1,1
319.9999,4.41333,0.1805,3,1,1
329.9999,4.33333,0.23706,3,1,1
339.9999,4.38667,0.21724000000000002,3,1,1
349.9999,4.55333,0.21716,3,1,1
359.9999,4.54,0.23414000000000001,3,1,1
369.9999,4.50667,0.29795,3,1,1
379.9999,4.46,0.32424000000000003,3,1,1
389.9999,4.42,0.36646999999999996,3,1,1
399.9999,4.48,0.36284,3,1,1
409.9999,4.58,0.33054,3,1,1
419.9999,4.513330000000001,0.34885,3,1,1
429.9999,4.59333,0.37467,3,1,1
439.9999,4.54,0.37279,3,1,1
449.9999,4.6,0.34109,3,1,1
459.9999,4.5,0.36880999999999997,3,1,1
469.9999,4.61333,0.45248999999999995,3,1,1
479.9999,4.53333,0.36239,3,1,1
489.9999,4.566669999999999,0.42662,3,1,1
499.9999,4.5,0.40133,3,1,1
509.9999,4.44667,0.39149,3,1,1
519.9999,4.44,0.4126,3,1,1
529.9999,4.50667,0.45341000000000004,3,1,1
539.9999,4.40667,0.45848999999999995,3,1,1
549.9999,4.46667,0.46037,3,1,1
559.9999,4.46667,0.5103,3,1,1
569.9999,4.58,0.55665,3,1,1
579.9999,4.61333,0.51205,3,1,1
589.9999,4.63333,0.5246,3,1,1
599.9999,4.7733300000000005,0.5142399999999999,3,1,1
609.9999,4.72,0.58194,3,1,1
619.9999,4.74667,0.6254,3,1,1
629.9999,4.91333,0.66878,3,1,1
639.9999,4.92,0.69904,3,1,1
649.9999,4.87333,0.67137,3,1,1
659.9999,4.96,0.7482300000000001,3,1,1
669.9999,4.83333,0.7137600000000001,3,1,1
679.9999,4.98,0.74024,3,1,1
689.9999,4.92667,0.6983199999999999,3,1,1
699.9999,4.87333,0.67871,3,1,1
709.9999,4.86,0.7127100000000001,3,1,1
719.9999,4.78,0.69723,3,1,1
729.9999,4.78667,0.6893100000000001,3,1,1
739.9999,4.75333,0.66537,3,1,1
749.9999,4.7266699999999995,0.6845399999999999,3,1,1
759.9999,4.94,0.70398,3,1,1
769.9999,4.86,0.69887,3,1,1
779.9999,4.87333,0.7156399999999999,3,1,1
789.9999,4.96667,0.74695,3,1,1
799.9999,4.96,0.72895,3,1,1
809.9999,5.013330000000001,0.75579,3,1,1
819.9999,4.88667,0.7035100000000001,3,1,1
829.9999,4.91333,0.74457,3,1,1
839.9999,4.88,0.73285,3,1,1
849.9999,4.94667,0.69733,3,1,1
859.9999,4.9,0.71687,3,1,1
869.9999,4.92,0.70397,3,1,1
879.9999,5.04667,0.71541,3,1,1
889.9999,4.933330000000001,0.72909,3,1,1
899.9999,4.96,0.7317899999999999,3,1,1
909.9999,4.973330000000001,0.71091,3,1,1
919.9999,4.84667,0.68277,3,1,1
929.9999,4.893330000000001,0.66999,3,1,1
939.9999,4.94,0.69035,3,1,1
949.9999,4.86,0.7227100000000001,3,1,1
959.9999,4.86667,0.69552,3,1,1
969.9999,4.95333,0.71516,3,1,1
979.9999,4.96667,0.73853,3,1,1
989.9999,4.94667,0.7128399999999999,3,1,1
999.9999,4.986669999999999,0.73207,3,1,1
