Time,C6_avg,psi6,V,S_cnn,S_param
0.0,5.56,0.9942799999999999,4,2,2
9.9999,5.56,0.98982,4,2,1
19.9999,5.56,0.99416,4,2,2
29.9999,5.54,0.98811,4,2,1
39.9999,5.54,0.98888,4,2,1
49.9999,5.56,0.9960100000000001,4,2,2
59.9999,5.56,0.99641,4,2,2
69.9999,5.56,0.99467,4,2,2
79.9999,5.56,0.9938,4,2,2
89.9999,5.56,0.99593,4,2,2
99.9999,5.56,0.9960100000000001,4,2,2
109.9999,5.56,0.9958899999999999,4,2,2
119.9999,5.56,0.99265,4,2,2
129.9999,5.56,0.9943200000000001,4,2,2
139.9999,5.56,0.9955200000000001,4,2,2
149.9999,5.56,0.9956299999999999,4,2,2
159.9999,5.56,0.9952700000000001,4,2,2
169.9999,5.56,0.9951200000000001,4,2,2
179.9999,5.56,0.99426,4,2,2
189.9999,5.56,0.99598,4,2,2
199.9999,5.56,0.99649,4,2,2
209.9999,5.56,0.9959899999999999,4,2,2
219.9999,5.56,0.9947799999999999,4,2,2
229.9999,5.56,0.9968799999999999,4,2,2
239.9999,5.55333,0.99203,4,2,2
249.9999,5.56,0.99615,4,2,2
259.9999,5.56,0.99472,4,2,2
269.9999,5.56,0.9954799999999999,4,2,2
279.9999,5.56,0.9931,4,2,2
289.9999,5.56,0.9937600000000001,4,2,2
299.9999,5.56,0.9919600000000001,4,2,2
309.9999,5.56,0.99521,4,2,2
319.9999,5.56,0.9950200000000001,4,2,2
329.9999,5.56,0.9945299999999999,4,2,2
339.9999,5.56,0.9950200000000001,4,2,2
349.9999,5.56,0.9961899999999999,4,2,2
359.9999,5.56,0.99434,4,2,2
369.9999,5.56,0.9939899999999999,4,2,2
379.9999,5.56,0.9953799999999999,4,2,2
389.9999,5.56,0.9956299999999999,4,2,2
399.9999,5.56,0.9955700000000001,4,2,2
409.9999,5.56,0.99575,4,2,2
419.9999,5.56,0.9954200000000001,4,2,2
429.9999,5.56,0.99549,4,2,2
439.9999,5.56,0.9962,4,2,2
449.9999,5.56,0.9955700000000001,4,2,2
459.9999,5.56,0.9958600000000001,4,2,2
469.9999,5.56,0.9938600000000001,4,2,2
479.9999,5.56,0.9955700000000001,4,2,2
489.9999,5.56,0.9930399999999999,4,2,2
499.9999,5.56,0.99618,4,2,2
509.9999,5.56,0.9958100000000001,4,2,2
519.9999,5.56,0.9931200000000001,4,2,2
529.9999,5.56,0.99621,4,2,2
539.9999,5.56,0.9948299999999999,4,2,2
549.9999,5.56,0.9928,4,2,2
559.9999,5.56,0.99411,4,2,2
569.9999,5.56,0.9944299999999999,4,2,2
579.9999,5.56,0.99687,4,2,2
589.9999,5.56,0.9964299999999999,4,2,2
599.9999,5.56,0.9949100000000001,4,2,2
609.9999,5.56,0.9956299999999999,4,2,2
619.9999,5.56,0.99629,4,2,2
629.9999,5.56,0.99445,4,2,2
639.9999,5.56,0.9961,4,2,2
649.9999,5.56,0.99285,4,2,2
659.9999,5.56,0.9964,4,2,2
669.9999,5.56,0.99134,4,2,2
679.9999,5.56,0.99503,4,2,2
689.9999,5.56,0.99419,4,2,2
699.9999,5.56,0.99534,4,2,2
709.9999,5.56,0.99567,4,2,2
719.9999,5.56,0.9964700000000001,4,2,2
729.9999,5.56,0.9960100000000001,4,2,2
739.9999,5.56,0.9960700000000001,4,2,2
749.9999,5.56,0.99593,4,2,2
759.9999,5.56,0.99574,4,2,2
769.9999,5.56,0.9950200000000001,4,2,2
779.9999,5.56,0.99565,4,2,2
789.9999,5.56,0.9940899999999999,4,2,2
799.9999,5.56,0.99492,4,2,2
809.9999,5.56,0.99695,4,2,2
819.9999,5.56,0.9950700000000001,4,2,2
829.9999,5.56,0.99223,4,2,2
839.9999,5.56,0.9948299999999999,4,2,2
849.9999,5.56,0.9964700000000001,4,2,2
859.9999,5.56,0.9938299999999999,4,2,2
869.9999,5.56,0.99551,4,2,2
879.9999,5.56,0.99645,4,2,2
889.9999,5.56,0.99469,4,2,2
899.9999,5.56,0.99415,4,2,2
909.9999,5.56,0.9965,4,2,2
919.9999,5.56,0.9944200000000001,4,2,2
929.9999,5.56,0.9945,4,2,2
939.9999,5.56,0.9943700000000001,4,2,2
949.9999,5.56,0.9954799999999999,4,2,2
959.9999,5.56,0.99461,4,2,2
969.9999,5.56,0.9948899999999999,4,2,2
979.9999,5.56,0.9925299999999999,4,2,2
989.9999,5.56,0.99411,4,2,2
999.9999,5.56,0.99472,4,2,2
