Time,C6_avg,psi6,V,S_cnn,S_param
0.0,1.7466700000000002,0.02671,0,0,0
99.9999,4.14,0.09798,3,1,1
199.9999,5.29333,0.71163,4,1,1
299.9999,5.53333,0.98965,4,2,1
399.9999,4.21333,0.58353,2,1,1
499.9999,3.7866699999999995,0.44577,2,0,0
599.9999,3.33333,0.32927,2,0,0
699.9999,2.67333,0.14867,1,0,0
799.9999,3.9733300000000003,0.19823,3,0,0
899.9999,4.46,0.23598000000000002,3,1,1
999.9999,3.5133300000000003,0.12432,2,0,0
