Time,C6_avg,psi6,V,S_cnn,S_param
0.0,5.56,0.9942799999999999,2,2,2
9.9999,5.38,0.89628,2,1,1
19.9999,5.13333,0.80978,2,1,1
29.9999,5.02,0.76645,2,1,1
39.9999,4.94,0.74258,2,1,1
49.9999,4.82667,0.67569,2,1,1
59.9999,4.66667,0.62148,2,0,1
69.9999,4.526669999999999,0.60731,2,0,1
79.9999,4.37333,0.62637,2,0,1
89.9999,4.45333,0.62954,2,0,1
99.9999,4.42667,0.6278699999999999,2,0,1
109.9999,4.22,0.53189,2,0,1
119.9999,4.3133300000000006,0.51748,2,1,1
129.9999,4.06,0.47358,2,0,1
139.9999,4.013330000000001,0.48026,2,0,1
149.9999,4.06,0.5353600000000001,2,0,1
159.9999,4.08667,0.50917,2,0,1
169.9999,3.9533300000000002,0.48523999999999995,2,0,0
179.9999,4.04,0.43355,2,0,1
189.9999,3.89333,0.47831999999999997,2,0,0
199.9999,3.83333,0.47763,2,0,0
209.9999,3.9266699999999997,0.41498999999999997,2,0,0
219.9999,3.76,0.41558,2,0,0
229.9999,3.74,0.44005,2,0,0
239.9999,3.60667,0.44798999999999994,2,0,0
249.9999,3.56667,0.41913999999999996,2,0,0
259.9999,3.77333,0.42108,2,0,0
269.9999,3.66,0.39034,2,0,0
279.9999,3.7466699999999995,0.40805,2,0,0
289.9999,3.5133300000000003,0.34149,2,0,0
299.9999,3.43333,0.29995,2,0,0
309.9999,3.4,0.30094,2,0,0
319.9999,3.33333,0.25467,2,0,0
329.9999,3.41333,0.2218,2,0,0
339.9999,3.28,0.23073000000000002,2,0,0
349.9999,3.36,0.21438000000000001,2,0,0
359.9999,3.4933300000000003,0.30023,2,0,0
369.9999,3.4466699999999997,0.3186,2,0,0
379.9999,3.4666699999999997,0.33482,2,0,0
389.9999,3.66667,0.41142,2,0,0
399.9999,3.5733300000000003,0.33411,2,0,0
409.9999,3.62,0.34638,2,0,0
419.9999,3.7133300000000005,0.3019,2,0,0
429.9999,3.64,0.31217,2,0,0
439.9999,3.58667,0.33860999999999997,2,0,0
449.9999,3.7,0.37239,2,0,0
459.9999,3.64,0.42991,2,0,0
469.9999,3.38,0.33591,2,0,0
479.9999,3.46,0.37644,2,0,0
489.9999,3.33333,0.31073,2,0,0
499.9999,3.38,0.28725,2,0,0
509.9999,3.3666699999999996,0.3122,2,0,0
519.9999,3.4733300000000003,0.25161999999999995,2,0,0
529.9999,3.21333,0.26150999999999996,2,0,0
539.9999,3.23333,0.26591,2,0,0
549.9999,3.25333,0.33715,2,0,0
559.9999,3.38,0.28897,2,0,0
569.9999,3.32,0.28664,2,0,0
579.9999,3.27333,0.27504,2,0,0
589.9999,3.22667,0.21139000000000002,2,0,0
599.9999,3.24,0.20338,2,0,0
609.9999,3.3466699999999996,0.29556,2,0,0
619.9999,3.4733300000000003,0.27109,2,0,0
629.9999,3.35333,0.25205,2,0,0
639.9999,3.12,0.15719,2,0,0
649.9999,3.34,0.20190999999999998,2,0,0
659.9999,3.35333,0.19507,2,0,0
669.9999,3.32,0.2449,2,0,0
679.9999,3.28,0.28949,2,0,0
689.9999,3.4533300000000002,0.3966,2,0,0
699.9999,3.56,0.31155,2,0,0
709.9999,3.3866699999999996,0.30915,2,0,0
719.9999,3.3666699999999996,0.28644000000000003,2,0,0
729.9999,3.5333300000000003,0.28593,2,0,0
739.9999,3.60667,0.2689,2,0,0
749.9999,3.5933300000000004,0.32125,2,0,0
759.9999,3.4,0.31816,2,0,0
769.9999,3.43333,0.25921,2,0,0
779.9999,3.38,0.28495,2,0,0
789.9999,3.48,0.30180999999999997,2,0,0
799.9999,3.70667,0.35297,2,0,0
809.9999,3.42,0.28946,2,0,0
819.9999,3.3666699999999996,0.25766,2,0,0
829.9999,3.4733300000000003,0.29561,2,0,0
839.9999,3.4533300000000002,0.30246999999999996,2,0,0
849.9999,3.5,0.26927,2,0,0
859.9999,3.3866699999999996,0.2868,2,0,0
869.9999,3.3866699999999996,0.24203000000000002,2,0,0
879.9999,3.17333,0.25346,2,0,0
889.9999,3.4533300000000002,0.24959,2,0,0
899.9999,3.28,0.27397,2,0,0
909.9999,3.3,0.24226,2,0,0
919.9999,3.3,0.31455,2,0,0
929.9999,3.4466699999999997,0.25704,2,0,0
939.9999,3.18667,0.18072,2,0,0
949.9999,3.22667,0.21803000000000003,2,0,0
959.9999,3.33333,0.20348,2,0,0
969.9999,3.5133300000000003,0.17782,2,0,0
979.9999,3.23333,0.15991,2,0,0
989.9999,3.18667,0.16075,2,0,0
999.9999,3.19333,0.15812,2,0,0
