Time,C6_avg,psi6,V,S_cnn,S_param
0.0,1.7466700000000002,0.02671,4,0,0
9.9999,4.6866699999999994,0.020419999999999997,4,1,1
19.9999,5.04,0.05368,4,1,1
29.9999,5.06,0.07318,4,1,1
39.9999,5.08,0.13362000000000002,4,1,1
49.9999,5.066669999999999,0.13089,4,1,1
59.9999,5.07333,0.12032000000000001,4,1,1
69.9999,5.12,0.11284000000000001,4,1,1
79.9999,5.16,0.14809,4,1,1
89.9999,5.146669999999999,0.20738,4,1,1
99.9999,5.1866699999999994,0.20122,4,1,1
109.9999,5.13333,0.19405999999999998,4,1,1
119.9999,5.1866699999999994,0.20761,4,1,1
129.9999,5.2,0.18943,4,1,1
139.9999,5.20667,0.1979,4,1,1
149.9999,5.2,0.20360999999999999,4,1,1
159.9999,5.20667,0.21161999999999997,4,1,1
169.9999,5.2,0.18456,4,1,1
179.9999,5.1866699999999994,0.18514,4,1,1
189.9999,5.16667,0.17867,4,1,1
199.9999,5.2,0.16751,4,1,1
209.9999,5.21333,0.1675,4,1,1
219.9999,5.1866699999999994,0.16145,4,1,1
229.9999,5.1933300000000004,0.16866,4,1,1
239.9999,5.21333,0.17494,4,1,1
249.9999,5.18,0.18469000000000002,4,1,1
259.9999,5.20667,0.18733,4,1,1
269.9999,5.20667,0.19702999999999998,4,1,1
279.9999,5.1933300000000004,0.18517999999999998,4,1,1
289.9999,5.18,0.19852999999999998,4,1,1
299.9999,5.18,0.19551,4,1,1
309.9999,5.1866699999999994,0.20117000000000002,4,1,1
319.9999,5.22,0.18682,4,1,1
329.9999,5.22,0.20207,4,1,1
339.9999,5.1866699999999994,0.20218,4,1,1
349.9999,5.2,0.19025999999999998,4,1,1
359.9999,5.20667,0.20281,4,1,1
369.9999,5.2,0.18509,4,1,1
379.9999,5.21333,0.16576,4,1,1
389.9999,5.22,0.16985,4,1,1
399.9999,5.1933300000000004,0.16538,4,1,1
409.9999,5.1933300000000004,0.15842,4,1,1
419.9999,5.2,0.17670999999999998,4,1,1
429.9999,5.1933300000000004,0.17185,4,1,1
439.9999,5.18,0.17781,4,1,1
449.9999,5.21333,0.18541,4,1,1
459.9999,5.20667,0.18511,4,1,1
469.9999,5.16,0.15436,4,1,1
479.9999,5.1866699999999994,0.19072999999999998,4,1,1
489.9999,5.21333,0.18491,4,1,1
499.9999,5.18,0.17082,4,1,1
509.9999,5.21333,0.15734,4,1,1
519.9999,5.16667,0.17482999999999999,4,1,1
529.9999,5.1866699999999994,0.17174,4,1,1
539.9999,5.22,0.16591,4,1,1
549.9999,5.2,0.1874,4,1,1
559.9999,5.2,0.20255,4,1,1
569.9999,5.20667,0.20874,4,1,1
579.9999,5.24,0.20926,4,1,1
589.9999,5.20667,0.21377,4,1,1
599.9999,5.21333,0.20010999999999998,4,1,1
609.9999,5.18,0.18767999999999999,4,1,1
619.9999,5.20667,0.19817,4,1,1
629.9999,5.2266699999999995,0.17637,4,1,1
639.9999,5.146669999999999,0.18677,4,1,1
649.9999,5.20667,0.19078,4,1,1
659.9999,5.20667,0.19066,4,1,1
669.9999,5.17333,0.19130999999999998,4,1,1
679.9999,5.21333,0.20407999999999998,4,1,1
689.9999,5.1933300000000004,0.17773,4,1,1
699.9999,5.16667,0.17204,4,1,1
709.9999,5.21333,0.16151,4,1,1
719.9999,5.1866699999999994,0.16696,4,1,1
729.9999,5.1866699999999994,0.16607,4,1,1
739.9999,5.1933300000000004,0.20342000000000002,4,1,1
749.9999,5.22,0.19277,4,1,1
759.9999,5.18,0.18692999999999999,4,1,1
769.9999,5.2,0.19739,4,1,1
779.9999,5.2,0.18034,4,1,1
789.9999,5.2,0.20743000000000003,4,1,1
799.9999,5.20667,0.18388,4,1,1
809.9999,5.18,0.19924,4,1,1
819.9999,5.15333,0.19037,4,1,1
829.9999,5.2266699999999995,0.21133000000000002,4,1,1
839.9999,5.1933300000000004,0.17792,4,1,1
849.9999,5.2,0.17725,4,1,1
859.9999,5.1933300000000004,0.17382,4,1,1
869.9999,5.1933300000000004,0.16373,4,1,1
879.9999,5.1866699999999994,0.18887,4,1,1
889.9999,5.2,0.15735,4,1,1
899.9999,5.20667,0.15093,4,1,1
909.9999,5.1933300000000004,0.17549,4,1,1
919.9999,5.20667,0.17967,4,1,1
929.9999,5.1866699999999994,0.16005999999999998,4,1,1
939.9999,5.1933300000000004,0.16103,4,1,1
949.9999,5.1933300000000004,0.16465,4,1,1
959.9999,5.20667,0.15636,4,1,1
969.9999,5.21333,0.1893,4,1,1
979.9999,5.21333,0.1816,4,1,1
989.9999,5.18,0.19912,4,1,1
999.9999,5.21333,0.19375,4,1,1
