Time,C6_avg,psi6,V,S_cnn,S_param
0.0,5.56,0.9942799999999999,1,2,2
9.9999,5.40667,0.8902399999999999,1,1,1
19.9999,5.12667,0.81299,1,1,1
29.9999,4.7733300000000005,0.70715,1,1,1
39.9999,4.566669999999999,0.65693,1,0,1
49.9999,4.46667,0.63212,1,0,1
59.9999,4.21333,0.58095,1,0,1
69.9999,4.066669999999999,0.52277,1,0,1
79.9999,3.64,0.48328999999999994,1,0,0
89.9999,3.43333,0.44206000000000006,1,0,0
99.9999,3.5,0.37561,1,0,0
109.9999,3.33333,0.35126999999999997,1,0,0
119.9999,3.3066699999999996,0.39549,1,0,0
129.9999,3.11333,0.29199,1,0,0
139.9999,3.0666700000000002,0.27378,1,0,0
149.9999,3.07333,0.28374,1,0,0
159.9999,2.94667,0.26914,1,0,0
169.9999,2.5666700000000002,0.20915999999999998,1,0,0
179.9999,2.48667,0.18414,1,0,0
189.9999,2.46,0.18791,1,0,0
199.9999,2.4333299999999998,0.12772,1,0,0
209.9999,2.32667,0.17422,1,0,0
219.9999,2.47333,0.20418,1,0,0
229.9999,2.28,0.11355,1,0,0
239.9999,2.48667,0.09609,1,0,0
249.9999,2.3,0.06282,1,0,0
259.9999,2.20667,0.09884,1,0,0
269.9999,2.18667,0.13960999999999998,1,0,0
279.9999,2.24,0.054970000000000005,1,0,0
289.9999,2.24,0.04799,1,0,0
299.9999,2.18667,0.04469,1,0,0
309.9999,2.01333,0.0088,1,0,0
319.9999,2.09333,0.08747,1,0,0
329.9999,2.16667,0.05943,1,0,0
339.9999,1.9933299999999998,0.09332,1,0,0
349.9999,1.84667,0.02292,1,0,0
359.9999,2.22,0.05998,1,0,0
369.9999,1.9466700000000001,0.054020000000000006,1,0,0
379.9999,2.12,0.05992000000000001,1,0,0
389.9999,1.9466700000000001,0.10555,1,0,0
399.9999,1.97333,0.06949,1,0,0
409.9999,1.74,0.038380000000000004,1,0,0
419.9999,1.78,0.08745,1,0,0
429.9999,1.84667,0.07767,1,0,0
439.9999,1.71333,0.04048,1,0,0
449.9999,1.90667,0.03876,1,0,0
459.9999,1.88,0.0982,1,0,0
469.9999,1.76667,0.059860000000000003,1,0,0
479.9999,1.74,0.09527000000000001,1,0,0
489.9999,1.76,0.00952,1,0,0
499.9999,1.87333,0.08818,1,0,0
509.9999,1.69333,0.05679,1,0,0
519.9999,1.54667,0.06417,1,0,0
529.9999,1.57333,0.0409,1,0,0
539.9999,1.74,0.053779999999999994,1,0,0
549.9999,1.61333,0.037239999999999995,1,0,0
559.9999,1.7933299999999999,0.026289999999999997,1,0,0
569.9999,1.85333,0.11283,1,0,0
579.9999,1.63333,0.054079999999999996,1,0,0
589.9999,1.6866700000000001,0.09937,1,0,0
599.9999,1.7533299999999998,0.07969,1,0,0
609.9999,1.63333,0.02735,1,0,0
619.9999,1.7266700000000001,0.08021,1,0,0
629.9999,1.66,0.12653,1,0,0
639.9999,1.78667,0.00806,1,0,0
649.9999,1.7933299999999999,0.03281,1,0,0
659.9999,1.83333,0.07247,1,0,0
669.9999,1.7066700000000001,0.06189,1,0,0
679.9999,1.78,0.04387,1,0,0
689.9999,1.86667,0.07371,1,0,0
699.9999,1.82,0.11162000000000001,1,0,0
709.9999,1.76,0.1175,1,0,0
719.9999,1.7066700000000001,0.0112,1,0,0
729.9999,1.62,0.05326,1,0,0
739.9999,1.54,0.03804,1,0,0
749.9999,1.62,0.03636,1,0,0
759.9999,1.60667,0.06572,1,0,0
769.9999,1.9,0.04016,1,0,0
779.9999,1.62,0.031830000000000004,1,0,0
789.9999,1.56667,0.019180000000000003,1,0,0
799.9999,1.83333,0.2195,1,0,0
809.9999,1.8133299999999999,0.04646,1,0,0
819.9999,1.67333,0.06573999999999999,1,0,0
829.9999,1.76667,0.06166,1,0,0
839.9999,1.72,0.03253,1,0,0
849.9999,1.87333,0.06254,1,0,0
859.9999,1.7466700000000002,0.07561,1,0,0
869.9999,1.64,0.02588,1,0,0
879.9999,1.71333,0.03132,1,0,0
889.9999,1.63333,0.10695999999999999,1,0,0
899.9999,1.68,0.05967000000000001,1,0,0
909.9999,1.65333,0.01746,1,0,0
919.9999,1.69333,0.05575,1,0,0
929.9999,1.62667,0.00479,1,0,0
939.9999,1.64667,0.04795,1,0,0
949.9999,1.73333,0.0168,1,0,0
959.9999,1.54667,0.030180000000000002,1,0,0
969.9999,1.72,0.039760000000000004,1,0,0
979.9999,1.7266700000000001,0.058339999999999996,1,0,0
989.9999,1.7,0.062029999999999995,1,0,0
999.9999,1.7933299999999999,0.13591,1,0,0
