Time,C6_avg,psi6,V,S_cnn,S_param
0.0,1.7466700000000002,0.02671,0,0,0
29.9999,1.7066700000000001,0.09777000000000001,1,0,0
59.9999,1.82667,0.01176,1,0,0
89.9999,1.6866700000000001,0.11045,1,0,0
119.9999,1.73333,0.033760000000000005,1,0,0
149.9999,1.64,0.07432000000000001,1,0,0
179.9999,1.72,0.09925,1,0,0
209.9999,1.63333,0.01925,1,0,0
239.9999,1.58,0.04095,1,0,0
269.9999,1.62667,0.03323,1,0,0
299.9999,1.7066700000000001,0.07783999999999999,1,0,0
329.9999,1.7533299999999998,0.038810000000000004,1,0,0
359.9999,1.62667,0.06505,1,0,0
389.9999,1.58,0.0119,1,0,0
419.9999,1.64,0.03518,1,0,0
449.9999,1.72,0.02371,1,0,0
479.9999,1.62,0.027469999999999998,1,0,0
509.9999,1.78667,0.029689999999999998,1,0,0
539.9999,1.64,0.04745,1,0,0
569.9999,1.78667,0.02349,1,0,0
599.9999,1.56,0.04374,1,0,0
629.9999,1.66667,0.05143,1,0,0
659.9999,1.64667,0.1112,1,0,0
689.9999,1.6866700000000001,0.07305,1,0,0
719.9999,1.71333,0.07127,1,0,0
749.9999,1.6,0.0152,1,0,0
779.9999,1.72,0.0349,1,0,0
809.9999,1.60667,0.10007,1,0,0
839.9999,1.56,0.03595,1,0,0
869.9999,1.66,0.12380999999999999,1,0,0
899.9999,1.6,0.09181,1,0,0
929.9999,1.73333,0.0305,1,0,0
959.9999,1.64,0.043930000000000004,1,0,0
989.9999,1.56,0.05755,1,0,0
