Time,C6_avg,psi6,V,S_cnn,S_param
0.0,4.94667,0.11904,3,1,1
9.9999,4.8066699999999996,0.12978,3,1,1
19.9999,4.7733300000000005,0.16364,3,1,1
29.9999,4.606669999999999,0.18853,3,1,1
39.9999,4.606669999999999,0.20574,3,1,1
49.9999,4.646669999999999,0.16722,3,1,1
59.9999,4.646669999999999,0.22855,3,1,1
69.9999,4.58,0.23635,3,1,1
79.9999,4.6866699999999994,0.25375,3,1,1
89.9999,4.42667,0.21806,3,1,1
99.9999,4.66667,0.30843000000000004,3,1,1
109.9999,4.84,0.35707,3,1,1
119.9999,4.74667,0.3147,3,1,1
129.9999,4.646669999999999,0.34066,3,1,1
139.9999,4.67333,0.33287,3,1,1
149.9999,4.62,0.2842,3,1,1
159.9999,4.65333,0.35527,3,1,1
169.9999,4.78667,0.34991,3,1,1
179.9999,4.61333,0.36496,3,1,1
189.9999,4.83333,0.33339,3,1,1
199.9999,4.55333,0.35678000000000004,3,1,1
209.9999,4.6933300000000004,0.32885,3,1,1
219.9999,4.7333300000000005,0.30218,3,1,1
229.9999,4.70667,0.34102,3,1,1
239.9999,4.65333,0.35249,3,1,1
249.9999,4.68,0.36055,3,1,1
259.9999,4.75333,0.38156999999999996,3,1,1
269.9999,4.8133300000000006,0.39444,3,1,1
279.9999,4.7333300000000005,0.36252,3,1,1
289.9999,4.74,0.44582,3,1,1
299.9999,4.59333,0.40075,3,1,1
309.9999,4.53333,0.43406000000000006,3,1,1
319.9999,4.6866699999999994,0.42791,3,1,1
329.9999,4.58,0.41486000000000006,3,1,1
339.9999,4.59333,0.38606,3,1,1
349.9999,4.53333,0.39163000000000003,3,1,1
359.9999,4.64,0.39283,3,1,1
369.9999,4.62,0.3526,3,1,1
379.9999,4.78667,0.44428999999999996,3,1,1
389.9999,4.7,0.43422,3,1,1
399.9999,4.7333300000000005,0.43733999999999995,3,1,1
409.9999,4.58,0.41886,3,1,1
419.9999,4.75333,0.4563,3,1,1
429.9999,4.78667,0.42778999999999995,3,1,1
439.9999,4.8066699999999996,0.41341000000000006,3,1,1
449.9999,4.48,0.32275,3,1,1
459.9999,4.8133300000000006,0.43606999999999996,3,1,1
469.9999,4.63333,0.40481999999999996,3,1,1
479.9999,4.6866699999999994,0.44475,3,1,1
489.9999,4.84667,0.42972,3,1,1
499.9999,4.86667,0.46279,3,1,1
509.9999,4.8,0.40745,3,1,1
519.9999,4.74,0.37196,3,1,1
529.9999,4.83333,0.39775,3,1,1
539.9999,4.76,0.40118000000000004,3,1,1
549.9999,4.8133300000000006,0.4358,3,1,1
559.9999,4.92667,0.44176000000000004,3,1,1
569.9999,4.98,0.45816,3,1,1
579.9999,4.893330000000001,0.44453000000000004,3,1,1
589.9999,4.92667,0.47071,3,1,1
599.9999,4.86667,0.3743,3,1,1
609.9999,4.72,0.39701,3,1,1
619.9999,4.78667,0.44642,3,1,1
629.9999,4.71333,0.42758999999999997,3,1,1
639.9999,4.84667,0.43693000000000004,3,1,1
649.9999,4.74667,0.40188,3,1,1
659.9999,4.70667,0.36896999999999996,3,1,1
669.9999,4.71333,0.42178999999999994,3,1,1
679.9999,4.75333,0.44859,3,1,1
689.9999,4.66667,0.44948,3,1,1
699.9999,4.71333,0.45348999999999995,3,1,1
709.9999,4.7333300000000005,0.43578999999999996,3,1,1
719.9999,4.67333,0.41286000000000006,3,1,1
729.9999,4.8,0.46334,3,1,1
739.9999,4.6,0.44473999999999997,3,1,1
749.9999,4.513330000000001,0.42046999999999995,3,1,1
759.9999,4.6933300000000004,0.45826000000000006,3,1,1
769.9999,4.7666699999999995,0.5078199999999999,3,1,1
779.9999,4.84,0.50822,3,1,1
789.9999,4.88667,0.5199199999999999,3,1,1
799.9999,4.853330000000001,0.54648,3,1,1
809.9999,4.83333,0.5191100000000001,3,1,1
819.9999,4.62,0.54669,3,1,1
829.9999,4.78667,0.6268100000000001,3,1,1
839.9999,4.74,0.61556,3,1,1
849.9999,4.75333,0.65671,3,1,1
859.9999,4.8066699999999996,0.6803100000000001,3,1,1
869.9999,4.76,0.66967,3,1,1
879.9999,4.82667,0.69335,3,1,1
889.9999,4.7333300000000005,0.64084,3,1,1
899.9999,4.90667,0.69167,3,1,1
909.9999,4.933330000000001,0.68481,3,1,1
919.9999,4.7666699999999995,0.66347,3,1,1
929.9999,4.79333,0.63065,3,1,1
939.9999,4.8,0.65971,3,1,1
949.9999,4.82,0.6258,3,1,1
959.9999,4.7666699999999995,0.63749,3,1,1
969.9999,4.7666699999999995,0.7027,3,1,1
979.9999,4.6866699999999994,0.6154,3,1,1
989.9999,4.8066699999999996,0.6037600000000001,3,1,1
999.9999,4.82667,0.66808,3,1,1
