Time,C6_avg,psi6,V,S_cnn,S_param
0.0,4.94667,0.11904,2,1,1
9.9999,4.7266699999999995,0.12046,2,1,1
19.9999,4.64,0.16217,2,1,1
29.9999,4.34,0.18706,2,0,1
39.9999,4.3,0.18782000000000001,2,0,1
49.9999,4.066669999999999,0.15921,2,0,1
59.9999,4.16,0.20635,2,0,1
69.9999,4.02,0.18836,2,0,1
79.9999,3.9866699999999997,0.14232,2,0,0
89.9999,3.87333,0.12974000000000002,2,0,0
99.9999,4.0,0.24759,2,0,0
109.9999,3.9066699999999996,0.28379,2,0,0
119.9999,3.68,0.21746,2,0,0
129.9999,3.5466699999999998,0.19396,2,0,0
139.9999,3.7533300000000005,0.19547,2,0,0
149.9999,3.7666699999999995,0.18802,2,0,0
159.9999,3.4866699999999997,0.21111999999999997,2,0,0
169.9999,3.4733300000000003,0.20432999999999998,2,0,0
179.9999,3.44,0.17947000000000002,2,0,0
189.9999,3.39333,0.07681,2,0,0
199.9999,3.25333,0.12788,2,0,0
209.9999,3.32,0.20526999999999998,2,0,0
219.9999,3.39333,0.23835,2,0,0
229.9999,3.43333,0.16153,2,0,0
239.9999,3.12,0.25042,2,0,0
249.9999,3.44,0.29869,2,0,0
259.9999,3.24,0.30124,2,0,0
269.9999,3.4933300000000003,0.35039000000000003,2,0,0
279.9999,3.44,0.33525,2,0,0
289.9999,3.35333,0.26383,2,0,0
299.9999,3.25333,0.28256,2,0,0
309.9999,3.5533300000000003,0.30607,2,0,0
319.9999,3.3466699999999996,0.23435999999999998,2,0,0
329.9999,3.23333,0.19288,2,0,0
339.9999,3.22667,0.13247,2,0,0
349.9999,3.19333,0.10793,2,0,0
359.9999,3.07333,0.1343,2,0,0
369.9999,3.1066700000000003,0.18174,2,0,0
379.9999,3.08,0.18715,2,0,0
389.9999,3.27333,0.25992,2,0,0
399.9999,3.42,0.17634,2,0,0
409.9999,3.09333,0.1191,2,0,0
419.9999,3.07333,0.05459,2,0,0
429.9999,3.05333,0.13034,2,0,0
439.9999,2.88,0.061970000000000004,2,0,0
449.9999,3.04,0.03342,2,0,0
459.9999,3.12,0.06289,2,0,0
469.9999,2.85333,0.04703,2,0,0
479.9999,3.02667,0.015069999999999998,2,0,0
489.9999,2.94,0.04987,2,0,0
499.9999,2.95333,0.00971,2,0,0
509.9999,2.83333,0.059370000000000006,2,0,0
519.9999,3.0666700000000002,0.10601,2,0,0
529.9999,2.92,0.1078,2,0,0
539.9999,3.1,0.11996,2,0,0
549.9999,3.29333,0.19509,2,0,0
559.9999,3.35333,0.22615,2,0,0
569.9999,3.4666699999999997,0.30474,2,0,0
579.9999,3.18,0.21675999999999998,2,0,0
589.9999,3.4066699999999996,0.27394,2,0,0
599.9999,3.37333,0.34808,2,0,0
609.9999,3.43333,0.29698,2,0,0
619.9999,3.2866699999999995,0.29395,2,0,0
629.9999,3.24667,0.20394,2,0,0
639.9999,3.27333,0.20717,2,0,0
649.9999,3.33333,0.21813000000000002,2,0,0
659.9999,3.3066699999999996,0.21533000000000002,2,0,0
669.9999,3.12,0.23381999999999997,2,0,0
679.9999,3.17333,0.18885,2,0,0
689.9999,3.0866700000000002,0.21434,2,0,0
699.9999,3.37333,0.28857,2,0,0
709.9999,3.36,0.29689,2,0,0
719.9999,3.48,0.27451,2,0,0
729.9999,3.23333,0.28188,2,0,0
739.9999,3.31333,0.27833,2,0,0
749.9999,3.3266699999999996,0.2698,2,0,0
759.9999,3.43333,0.30606,2,0,0
769.9999,3.5466699999999998,0.40005999999999997,2,0,0
779.9999,3.3266699999999996,0.35839,2,0,0
789.9999,3.52,0.38001,2,0,0
799.9999,3.36,0.30746999999999997,2,0,0
809.9999,3.64,0.34597,2,0,0
819.9999,3.42,0.24593,2,0,0
829.9999,3.33333,0.22401999999999997,2,0,0
839.9999,3.27333,0.15743,2,0,0
849.9999,3.3666699999999996,0.25544,2,0,0
859.9999,3.3266699999999996,0.24816,2,0,0
869.9999,3.22667,0.23175,2,0,0
879.9999,3.3066699999999996,0.2519,2,0,0
889.9999,3.18667,0.19505,2,0,0
899.9999,3.21333,0.21166,2,0,0
909.9999,3.17333,0.17634,2,0,0
919.9999,3.26667,0.23508,2,0,0
929.9999,3.32,0.22741,2,0,0
939.9999,3.22667,0.21133000000000002,2,0,0
949.9999,3.4066699999999996,0.31486,2,0,0
959.9999,3.34,0.29861,2,0,0
969.9999,3.4733300000000003,0.2239,2,0,0
979.9999,3.12,0.16972,2,0,0
989.9999,3.22,0.24905,2,0,0
999.9999,3.15333,0.18384,2,0,0
