Time,C6_avg,psi6,V,S_cnn,S_param
0.0,1.7466700000000002,0.02671,4,0,0
9.9999,4.66,0.33254,4,1,1
19.9999,5.26,0.6362300000000001,4,1,1
29.9999,5.3133300000000006,0.78872,4,1,1
39.9999,5.4,0.8783799999999999,4,1,1
49.9999,5.44667,0.9486899999999999,4,1,1
59.9999,5.486669999999999,0.98706,4,2,2
69.9999,5.50667,0.9913799999999999,4,2,2
79.9999,5.50667,0.99174,4,2,2
89.9999,5.50667,0.9948100000000001,4,2,2
99.9999,5.486669999999999,0.9868899999999999,4,2,2
109.9999,5.50667,0.9918600000000001,4,2,2
119.9999,5.513330000000001,0.9932799999999999,4,2,2
129.9999,5.513330000000001,0.9950200000000001,4,2,2
139.9999,5.49333,0.9906,4,2,2
149.9999,5.513330000000001,0.9901700000000001,4,2,2
159.9999,5.513330000000001,0.99313,4,2,2
169.9999,5.513330000000001,0.99549,4,2,2
179.9999,5.513330000000001,0.99526,4,2,2
189.9999,5.513330000000001,0.9932700000000001,4,2,2
199.9999,5.5,0.98856,4,2,2
209.9999,5.513330000000001,0.9950899999999999,4,2,2
219.9999,5.513330000000001,0.99479,4,2,2
229.9999,5.513330000000001,0.9850700000000001,4,2,2
239.9999,5.513330000000001,0.99251,4,2,2
249.9999,5.513330000000001,0.9942,4,2,2
259.9999,5.513330000000001,0.99466,4,2,2
269.9999,5.513330000000001,0.99319,4,2,2
279.9999,5.50667,0.99029,4,2,2
289.9999,5.513330000000001,0.9939600000000001,4,2,2
299.9999,5.513330000000001,0.99321,4,2,2
309.9999,5.513330000000001,0.9968100000000001,4,2,2
319.9999,5.513330000000001,0.99392,4,2,2
329.9999,5.49333,0.98972,4,2,2
339.9999,5.513330000000001,0.9958299999999999,4,2,2
349.9999,5.513330000000001,0.995,4,2,2
359.9999,5.513330000000001,0.9944700000000001,4,2,2
369.9999,5.513330000000001,0.9949100000000001,4,2,2
379.9999,5.513330000000001,0.99475,4,2,2
389.9999,5.513330000000001,0.9954,4,2,2
399.9999,5.513330000000001,0.99418,4,2,2
409.9999,5.513330000000001,0.99523,4,2,2
419.9999,5.513330000000001,0.9931,4,2,2
429.9999,5.513330000000001,0.99405,4,2,2
439.9999,5.513330000000001,0.9922700000000001,4,2,2
449.9999,5.513330000000001,0.99295,4,2,2
459.9999,5.513330000000001,0.99572,4,2,2
469.9999,5.513330000000001,0.9947299999999999,4,2,2
479.9999,5.513330000000001,0.99234,4,2,2
489.9999,5.513330000000001,0.9961399999999999,4,2,2
499.9999,5.513330000000001,0.99431,4,2,2
509.9999,5.513330000000001,0.99525,4,2,2
519.9999,5.513330000000001,0.99069,4,2,2
529.9999,5.513330000000001,0.9954700000000001,4,2,2
539.9999,5.513330000000001,0.9917100000000001,4,2,2
549.9999,5.513330000000001,0.9962799999999999,4,2,2
559.9999,5.513330000000001,0.9950600000000001,4,2,2
569.9999,5.513330000000001,0.9938600000000001,4,2,2
579.9999,5.513330000000001,0.9924200000000001,4,2,2
589.9999,5.513330000000001,0.99561,4,2,2
599.9999,5.513330000000001,0.9928600000000001,4,2,2
609.9999,5.513330000000001,0.99431,4,2,2
619.9999,5.513330000000001,0.99485,4,2,2
629.9999,5.513330000000001,0.9943,4,2,2
639.9999,5.513330000000001,0.9958600000000001,4,2,2
649.9999,5.513330000000001,0.9960100000000001,4,2,2
659.9999,5.513330000000001,0.99515,4,2,2
669.9999,5.513330000000001,0.99566,4,2,2
679.9999,5.513330000000001,0.9932700000000001,4,2,2
689.9999,5.513330000000001,0.9938299999999999,4,2,2
699.9999,5.513330000000001,0.99266,4,2,2
709.9999,5.513330000000001,0.9949899999999999,4,2,2
719.9999,5.513330000000001,0.99524,4,2,2
729.9999,5.513330000000001,0.99467,4,2,2
739.9999,5.513330000000001,0.99245,4,2,2
749.9999,5.513330000000001,0.9951700000000001,4,2,2
759.9999,5.513330000000001,0.9950100000000001,4,2,2
769.9999,5.513330000000001,0.9924,4,2,2
779.9999,5.513330000000001,0.99545,4,2,2
789.9999,5.513330000000001,0.9965799999999999,4,2,2
799.9999,5.513330000000001,0.9943299999999999,4,2,2
809.9999,5.513330000000001,0.99426,4,2,2
819.9999,5.513330000000001,0.99521,4,2,2
829.9999,5.513330000000001,0.9957799999999999,4,2,2
839.9999,5.513330000000001,0.99579,4,2,2
849.9999,5.513330000000001,0.9944299999999999,4,2,2
859.9999,5.513330000000001,0.9957,4,2,2
869.9999,5.513330000000001,0.9925700000000001,4,2,2
879.9999,5.52,0.99549,4,2,2
889.9999,5.52,0.99377,4,2,2
899.9999,5.50667,0.98587,4,2,2
909.9999,5.52,0.99524,4,2,2
919.9999,5.52,0.9958299999999999,4,2,2
929.9999,5.52,0.9951399999999999,4,2,2
939.9999,5.52,0.99535,4,2,2
949.9999,5.52,0.99431,4,2,2
959.9999,5.52,0.9919100000000001,4,2,2
969.9999,5.52,0.9948299999999999,4,2,2
979.9999,5.52,0.9946200000000001,4,2,2
989.9999,5.52,0.9948899999999999,4,2,2
999.9999,5.52,0.9936200000000001,4,2,2
