level_0,Time,C6_avg,psi6,V,S-1,S0
2233,259.9999,5.55333,0.99558,4.0,2.0,2.0
2234,269.9999,5.55333,0.99434,4.0,2.0,2.0
2235,279.9999,5.55333,0.99573,4.0,2.0,2.0
2237,299.9999,5.55333,0.99579,4.0,2.0,2.0
2238,309.9999,5.55333,0.99558,4.0,2.0,2.0
2239,319.9999,5.55333,0.9958,4.0,2.0,2.0
2240,329.9999,5.55333,0.99532,4.0,2.0,2.0
2241,339.9999,5.54,0.9884,4.0,1.0,2.0
2242,349.9999,5.56,0.99407,4.0,2.0,2.0
2243,359.9999,5.56,0.99351,4.0,2.0,2.0
2244,369.9999,5.56,0.99555,4.0,2.0,2.0
2245,379.9999,5.56,0.99582,4.0,2.0,2.0
2246,389.9999,5.56,0.99551,4.0,2.0,2.0
2247,399.9999,5.56,0.99645,4.0,2.0,2.0
2248,409.9999,5.56,0.99386,4.0,2.0,2.0
2249,419.9999,5.56,0.9947,4.0,2.0,2.0
2250,429.9999,5.56,0.99465,4.0,2.0,2.0
2251,439.9999,5.56,0.99471,4.0,2.0,2.0
2252,449.9999,5.56,0.9937,4.0,2.0,2.0
2253,459.9999,5.56,0.99628,4.0,2.0,2.0
2254,469.9999,5.56,0.99549,4.0,2.0,2.0
2255,479.9999,5.56,0.99467,4.0,2.0,2.0
2256,489.9999,5.56,0.99676,4.0,2.0,2.0
2257,499.9999,5.56,0.99517,4.0,2.0,2.0
2258,509.9999,5.56,0.99517,4.0,2.0,2.0
2259,519.9999,5.56,0.99465,4.0,2.0,2.0
2260,529.9999,5.56,0.99581,4.0,2.0,2.0
2261,539.9999,5.56,0.99321,4.0,2.0,2.0
2262,549.9999,5.56,0.99509,4.0,2.0,2.0
2263,559.9999,5.56,0.99475,4.0,2.0,2.0
2264,569.9999,5.56,0.99463,4.0,2.0,2.0
2265,579.9999,5.56,0.99525,4.0,2.0,2.0
2266,589.9999,5.56,0.99462,4.0,2.0,2.0
2267,599.9999,5.56,0.99573,4.0,2.0,2.0
2268,609.9999,5.56,0.99564,4.0,2.0,2.0
2269,619.9999,5.56,0.99351,4.0,2.0,2.0
2270,629.9999,5.56,0.99332,4.0,2.0,2.0
2271,639.9999,5.56,0.99718,4.0,2.0,2.0
2272,649.9999,5.56,0.99466,4.0,2.0,2.0
2273,659.9999,5.56,0.99499,4.0,2.0,2.0
2274,669.9999,5.56,0.99621,4.0,2.0,2.0
2275,679.9999,5.56,0.99633,4.0,2.0,2.0
2276,689.9999,5.56,0.9938,4.0,2.0,2.0
2277,699.9999,5.56,0.99491,4.0,2.0,2.0
2278,709.9999,5.56,0.99547,4.0,2.0,2.0
2279,719.9999,5.56,0.99496,4.0,2.0,2.0
2280,729.9999,5.56,0.9958,4.0,2.0,2.0
2281,739.9999,5.56,0.99516,4.0,2.0,2.0
2282,749.9999,5.56,0.99418,4.0,2.0,2.0
2283,759.9999,5.56,0.9937,4.0,2.0,2.0
2284,769.9999,5.56,0.99366,4.0,2.0,2.0
2285,779.9999,5.56,0.9954,4.0,2.0,2.0
2286,789.9999,5.56,0.99395,4.0,2.0,2.0
2287,799.9999,5.56,0.99619,4.0,2.0,2.0
2288,809.9999,5.56,0.99577,4.0,2.0,2.0
2289,819.9999,5.56,0.99553,4.0,2.0,2.0
2290,829.9999,5.56,0.99611,4.0,2.0,2.0
2291,839.9999,5.56,0.99454,4.0,2.0,2.0
2292,849.9999,5.56,0.99645,4.0,2.0,2.0
2293,859.9999,5.56,0.99603,4.0,2.0,2.0
2294,869.9999,5.56,0.99543,4.0,2.0,2.0
2295,879.9999,5.56,0.99556,4.0,2.0,2.0
2296,889.9999,5.56,0.99662,4.0,2.0,2.0
2297,899.9999,5.56,0.99441,4.0,2.0,2.0
2298,909.9999,5.56,0.9947,4.0,2.0,2.0
2299,919.9999,5.56,0.99461,4.0,2.0,2.0
2300,929.9999,5.56,0.99424,4.0,2.0,2.0
2301,939.9999,5.56,0.99409,4.0,2.0,2.0
2302,949.9999,5.56,0.99579,4.0,2.0,2.0
2304,9.9999,4.5,0.20688,4.0,1.0,1.0
2305,19.9999,5.07333,0.34929,4.0,1.0,1.0
2306,29.9999,5.06,0.36971,4.0,1.0,1.0
2307,39.9999,5.1066699999999985,0.43498,4.0,1.0,1.0
2308,49.9999,5.14,0.41054,4.0,1.0,1.0
2309,59.9999,5.12667,0.41616,4.0,1.0,1.0
2310,69.9999,5.16667,0.47276,4.0,1.0,1.0
2312,89.9999,5.2,0.56366,4.0,1.0,1.0
2318,149.9999,5.36,0.70499,4.0,1.0,2.0
2319,159.9999,5.3933300000000015,0.73115,4.0,1.0,2.0
2320,169.9999,5.36667,0.75058,4.0,1.0,2.0
2321,179.9999,5.3533300000000015,0.8443700000000001,4.0,1.0,2.0
2322,189.9999,5.5,0.96976,4.0,1.0,2.0
2323,199.9999,5.53333,0.99633,4.0,2.0,2.0
2324,209.9999,5.53333,0.99512,4.0,2.0,2.0
2325,219.9999,5.53333,0.99437,4.0,2.0,2.0
2326,229.9999,5.53333,0.99667,4.0,2.0,2.0
2327,239.9999,5.53333,0.99565,4.0,2.0,2.0
2328,249.9999,5.53333,0.99533,4.0,2.0,2.0
2329,259.9999,5.53333,0.99518,4.0,2.0,2.0
2330,269.9999,5.53333,0.99679,4.0,2.0,2.0
2331,279.9999,5.53333,0.99506,4.0,2.0,2.0
2332,289.9999,5.53333,0.99574,4.0,2.0,2.0
2333,299.9999,5.53333,0.99561,4.0,2.0,2.0
2334,309.9999,5.53333,0.99436,4.0,2.0,2.0
2335,319.9999,5.53333,0.9925,4.0,2.0,2.0
2336,329.9999,5.53333,0.99238,4.0,2.0,2.0
2337,339.9999,5.53333,0.99623,4.0,2.0,2.0
2338,349.9999,5.53333,0.99412,4.0,2.0,2.0
2339,359.9999,5.53333,0.99473,4.0,2.0,2.0
2340,369.9999,5.53333,0.99533,4.0,2.0,2.0
2341,379.9999,5.53333,0.99318,4.0,2.0,2.0
2342,389.9999,5.53333,0.99398,4.0,2.0,2.0
2343,399.9999,5.53333,0.99604,4.0,2.0,2.0
2345,419.9999,5.53333,0.99595,4.0,2.0,2.0
2346,429.9999,5.53333,0.9953,4.0,2.0,2.0
2347,439.9999,5.53333,0.99646,4.0,2.0,2.0
2348,449.9999,5.53333,0.99332,4.0,2.0,2.0
2349,459.9999,5.513330000000002,0.98966,4.0,1.0,2.0
2350,469.9999,5.53333,0.99353,4.0,2.0,2.0
2351,479.9999,5.53333,0.9962,4.0,2.0,2.0
2352,489.9999,5.53333,0.99531,4.0,2.0,2.0
2353,499.9999,5.53333,0.99484,4.0,2.0,2.0
2354,509.9999,5.53333,0.99537,4.0,2.0,2.0
2355,519.9999,5.53333,0.99463,4.0,2.0,2.0
2356,529.9999,5.53333,0.99565,4.0,2.0,2.0
2357,539.9999,5.53333,0.99608,4.0,2.0,2.0
2358,549.9999,5.53333,0.995,4.0,2.0,2.0
2359,559.9999,5.53333,0.99464,4.0,2.0,2.0
2360,569.9999,5.53333,0.99451,4.0,2.0,2.0
2361,579.9999,5.53333,0.99579,4.0,2.0,2.0
2362,589.9999,5.53333,0.9956,4.0,2.0,2.0
2363,599.9999,5.53333,0.9939,4.0,2.0,2.0
2364,609.9999,5.53333,0.99437,4.0,2.0,2.0
2365,619.9999,5.53333,0.99567,4.0,2.0,1.0
2366,629.9999,5.53333,0.99566,4.0,2.0,2.0
2367,639.9999,5.53333,0.99658,4.0,2.0,2.0
2368,649.9999,5.53333,0.99598,4.0,2.0,2.0
2369,659.9999,5.53333,0.99121,4.0,2.0,2.0
2370,669.9999,5.50667,0.98495,4.0,1.0,2.0
2371,679.9999,5.53333,0.99556,4.0,2.0,2.0
2372,689.9999,5.53333,0.99558,4.0,2.0,2.0
2373,699.9999,5.53333,0.99526,4.0,2.0,2.0
2374,709.9999,5.53333,0.9964,4.0,2.0,2.0
2375,719.9999,5.53333,0.99483,4.0,2.0,2.0
2376,729.9999,5.53333,0.99494,4.0,2.0,2.0
2377,739.9999,5.53333,0.99325,4.0,2.0,2.0
2378,749.9999,5.53333,0.99473,4.0,2.0,2.0
2379,759.9999,5.53333,0.99448,4.0,2.0,2.0
2380,769.9999,5.53333,0.99479,4.0,2.0,2.0
2381,779.9999,5.53333,0.99613,4.0,2.0,2.0
2382,789.9999,5.53333,0.99486,4.0,2.0,2.0
2383,799.9999,5.53333,0.99522,4.0,2.0,2.0
2384,809.9999,5.53333,0.99599,4.0,2.0,2.0
2385,819.9999,5.53333,0.99434,4.0,2.0,2.0
2386,829.9999,5.53333,0.99237,4.0,2.0,2.0
2387,839.9999,5.53333,0.99629,4.0,2.0,2.0
2388,849.9999,5.53333,0.99416,4.0,2.0,2.0
2389,859.9999,5.53333,0.99427,4.0,2.0,2.0
2390,869.9999,5.53333,0.99382,4.0,2.0,2.0
2391,879.9999,5.53333,0.99547,4.0,2.0,2.0
2392,889.9999,5.53333,0.99321,4.0,2.0,2.0
2393,899.9999,5.53333,0.99105,4.0,2.0,2.0
2394,909.9999,5.53333,0.99486,4.0,2.0,2.0
2395,919.9999,5.53333,0.99414,4.0,2.0,2.0
2396,929.9999,5.53333,0.9942,4.0,2.0,2.0
2397,939.9999,5.53333,0.99594,4.0,2.0,1.0
2398,949.9999,5.53333,0.99493,4.0,2.0,2.0
2399,0.0,5.56,0.99428,4.0,2.0,2.0
2400,9.9999,5.56,0.99375,4.0,2.0,2.0
2401,19.9999,5.56,0.9962,4.0,2.0,2.0
2402,29.9999,5.56,0.99594,4.0,2.0,2.0
2403,39.9999,5.56,0.99627,4.0,2.0,2.0
2404,49.9999,5.56,0.99494,4.0,2.0,2.0
2405,59.9999,5.55333,0.99199,4.0,2.0,2.0
2406,69.9999,5.56,0.99718,4.0,2.0,2.0
2407,79.9999,5.56,0.99547,4.0,2.0,2.0
2408,89.9999,5.56,0.9940000000000001,4.0,2.0,2.0
2409,99.9999,5.56,0.99629,4.0,2.0,2.0
2410,109.9999,5.56,0.995,4.0,2.0,2.0
2411,119.9999,5.56,0.99595,4.0,2.0,2.0
2412,129.9999,5.56,0.9947,4.0,2.0,2.0
2413,139.9999,5.56,0.99461,4.0,2.0,2.0
2414,149.9999,5.56,0.99502,4.0,2.0,2.0
2415,159.9999,5.56,0.99503,4.0,2.0,2.0
2416,169.9999,5.56,0.9943,4.0,2.0,2.0
2417,179.9999,5.56,0.99535,4.0,2.0,2.0
2418,189.9999,5.56,0.99544,4.0,2.0,2.0
2419,199.9999,5.56,0.99528,4.0,2.0,2.0
2420,209.9999,5.56,0.99298,4.0,2.0,2.0
2421,219.9999,5.56,0.99519,4.0,2.0,2.0
2422,229.9999,5.56,0.99623,4.0,2.0,2.0
2423,239.9999,5.56,0.99475,4.0,2.0,2.0
2424,249.9999,5.56,0.99597,4.0,2.0,2.0
2425,259.9999,5.56,0.99465,4.0,2.0,2.0
2426,269.9999,5.56,0.99464,4.0,2.0,2.0
2427,279.9999,5.56,0.99511,4.0,2.0,2.0
2428,289.9999,5.56,0.99441,4.0,2.0,2.0
2429,299.9999,5.56,0.99608,4.0,2.0,2.0
2430,309.9999,5.56,0.99475,4.0,2.0,2.0
2431,319.9999,5.56,0.99596,4.0,2.0,2.0
2432,329.9999,5.56,0.99577,4.0,2.0,2.0
2433,339.9999,5.56,0.99549,4.0,2.0,2.0
2434,349.9999,5.56,0.99334,4.0,2.0,2.0
2435,359.9999,5.56,0.99451,4.0,2.0,2.0
2436,369.9999,5.56,0.99475,4.0,2.0,2.0
2437,379.9999,5.56,0.99675,4.0,2.0,2.0
2438,389.9999,5.56,0.99054,4.0,2.0,2.0
2439,399.9999,5.56,0.99557,4.0,2.0,2.0
2440,409.9999,5.56,0.99575,4.0,2.0,2.0
2441,419.9999,5.56,0.99456,4.0,2.0,2.0
2442,429.9999,5.56,0.99539,4.0,2.0,2.0
2443,439.9999,5.56,0.99591,4.0,2.0,2.0
2444,449.9999,5.56,0.99452,4.0,2.0,2.0
2445,459.9999,5.56,0.99638,4.0,2.0,2.0
2446,469.9999,5.56,0.9958,4.0,2.0,2.0
2447,479.9999,5.56,0.99623,4.0,2.0,2.0
2448,489.9999,5.56,0.99627,4.0,2.0,2.0
2450,509.9999,5.56,0.99648,4.0,2.0,2.0
2453,539.9999,5.56,0.99192,4.0,2.0,1.0
2454,549.9999,5.54,0.98943,4.0,1.0,2.0
2455,559.9999,5.56,0.9964,4.0,2.0,2.0
2456,569.9999,5.55333,0.98977,4.0,1.0,2.0
2457,579.9999,5.54,0.98843,4.0,1.0,2.0
2458,589.9999,5.54,0.98767,4.0,1.0,2.0
2459,599.9999,5.56,0.9962,4.0,2.0,2.0
2460,609.9999,5.56,0.99347,4.0,2.0,2.0
2461,619.9999,5.56,0.99327,4.0,2.0,2.0
2462,629.9999,5.56,0.99485,4.0,2.0,2.0
2463,639.9999,5.56,0.99634,4.0,2.0,2.0
2464,649.9999,5.56,0.9940000000000001,4.0,2.0,2.0
2465,659.9999,5.56,0.99356,4.0,2.0,2.0
2466,669.9999,5.56,0.99651,4.0,2.0,2.0
2467,679.9999,5.56,0.99598,4.0,2.0,2.0
2468,689.9999,5.56,0.99366,4.0,2.0,2.0
2469,699.9999,5.56,0.99466,4.0,2.0,2.0
2470,709.9999,5.56,0.99566,4.0,2.0,2.0
2471,719.9999,5.56,0.99519,4.0,2.0,2.0
2472,729.9999,5.56,0.99429,4.0,2.0,2.0
2473,739.9999,5.56,0.99416,4.0,2.0,2.0
2474,749.9999,5.56,0.99545,4.0,2.0,2.0
2475,759.9999,5.56,0.99508,4.0,2.0,2.0
2476,769.9999,5.56,0.99561,4.0,2.0,2.0
2477,779.9999,5.56,0.99443,4.0,2.0,2.0
2478,789.9999,5.56,0.99462,4.0,2.0,2.0
2479,799.9999,5.56,0.99572,4.0,2.0,2.0
2480,809.9999,5.56,0.99574,4.0,2.0,2.0
2481,819.9999,5.56,0.99589,4.0,2.0,2.0
2482,829.9999,5.56,0.99513,4.0,2.0,1.0
2483,839.9999,5.56,0.99676,4.0,2.0,2.0
2484,849.9999,5.56,0.99281,4.0,2.0,2.0
2485,859.9999,5.55333,0.99199,4.0,2.0,2.0
2486,869.9999,5.56,0.99201,4.0,2.0,2.0
2487,879.9999,5.54,0.98892,4.0,1.0,2.0
2488,889.9999,5.56,0.99514,4.0,2.0,2.0
2489,899.9999,5.56,0.99494,4.0,2.0,2.0
2490,909.9999,5.56,0.99614,4.0,2.0,2.0
2491,919.9999,5.56,0.99609,4.0,2.0,2.0
2492,929.9999,5.56,0.99093,4.0,2.0,2.0
2493,939.9999,5.56,0.99487,4.0,2.0,2.0
2494,949.9999,5.56,0.99439,4.0,2.0,2.0
2497,19.9999,5.12,0.37768,4.0,1.0,1.0
2501,59.9999,5.26,0.58883,4.0,1.0,1.0
2502,69.9999,5.29333,0.59037,4.0,1.0,1.0
2503,79.9999,5.24,0.59451,4.0,1.0,1.0
2505,99.9999,5.34667,0.60073,4.0,1.0,1.0
2512,169.9999,5.36667,0.71267,4.0,1.0,1.0
2514,189.9999,5.38667,0.81198,4.0,1.0,2.0
2515,199.9999,5.42667,0.85906,4.0,1.0,2.0
2516,209.9999,5.473330000000002,0.93982,4.0,1.0,2.0
2517,219.9999,5.486669999999998,0.95521,4.0,1.0,2.0
2518,229.9999,5.48,0.96915,4.0,1.0,2.0
2519,239.9999,5.55333,0.99111,4.0,2.0,2.0
2520,249.9999,5.57333,0.99292,4.0,2.0,2.0
2521,259.9999,5.57333,0.99313,4.0,2.0,2.0
2522,269.9999,5.57333,0.99535,4.0,2.0,2.0
2523,279.9999,5.57333,0.99674,4.0,2.0,2.0
2524,289.9999,5.57333,0.99606,4.0,2.0,2.0
2525,299.9999,5.57333,0.99492,4.0,2.0,2.0
2526,309.9999,5.57333,0.99433,4.0,2.0,2.0
2527,319.9999,5.57333,0.99657,4.0,2.0,2.0
2528,329.9999,5.57333,0.99582,4.0,2.0,2.0
2529,339.9999,5.57333,0.99188,4.0,2.0,2.0
2530,349.9999,5.57333,0.99635,4.0,2.0,2.0
2531,359.9999,5.57333,0.9949,4.0,2.0,2.0
2532,369.9999,5.57333,0.99535,4.0,2.0,2.0
2533,379.9999,5.57333,0.99488,4.0,2.0,2.0
2534,389.9999,5.57333,0.99626,4.0,2.0,2.0
2535,399.9999,5.57333,0.99487,4.0,2.0,2.0
2536,409.9999,5.57333,0.99537,4.0,2.0,2.0
2537,419.9999,5.57333,0.99612,4.0,2.0,2.0
2538,429.9999,5.57333,0.99458,4.0,2.0,2.0
2539,439.9999,5.57333,0.99685,4.0,2.0,2.0
2540,449.9999,5.57333,0.99444,4.0,2.0,2.0
2541,459.9999,5.57333,0.99518,4.0,2.0,2.0
2542,469.9999,5.57333,0.99609,4.0,2.0,2.0
2543,479.9999,5.57333,0.99506,4.0,2.0,2.0
2544,489.9999,5.57333,0.99502,4.0,2.0,2.0
2545,499.9999,5.57333,0.99437,4.0,2.0,2.0
2546,509.9999,5.57333,0.99467,4.0,2.0,2.0
2547,519.9999,5.57333,0.99618,4.0,2.0,2.0
2548,529.9999,5.57333,0.99636,4.0,2.0,2.0
2549,539.9999,5.57333,0.99593,4.0,2.0,2.0
2550,549.9999,5.57333,0.99597,4.0,2.0,2.0
2551,559.9999,5.57333,0.99634,4.0,2.0,2.0
2552,569.9999,5.57333,0.99572,4.0,2.0,2.0
2553,579.9999,5.57333,0.99511,4.0,2.0,2.0
2554,589.9999,5.57333,0.99633,4.0,2.0,2.0
2555,599.9999,5.57333,0.99683,4.0,2.0,2.0
2556,609.9999,5.57333,0.9956,4.0,2.0,2.0
2557,619.9999,5.57333,0.99583,4.0,2.0,2.0
2558,629.9999,5.57333,0.99479,4.0,2.0,2.0
2559,639.9999,5.57333,0.99661,4.0,2.0,2.0
2560,649.9999,5.57333,0.99445,4.0,2.0,2.0
2561,659.9999,5.57333,0.9958,4.0,2.0,2.0
2562,669.9999,5.57333,0.99597,4.0,2.0,2.0
2563,679.9999,5.57333,0.99537,4.0,2.0,2.0
2564,689.9999,5.57333,0.99402,4.0,2.0,2.0
2565,699.9999,5.57333,0.99535,4.0,2.0,2.0
2566,709.9999,5.57333,0.99671,4.0,2.0,2.0
2567,719.9999,5.57333,0.99599,4.0,2.0,2.0
2568,729.9999,5.57333,0.99637,4.0,2.0,2.0
2569,739.9999,5.57333,0.99599,4.0,2.0,2.0
2570,749.9999,5.57333,0.99317,4.0,2.0,2.0
2571,759.9999,5.57333,0.99535,4.0,2.0,2.0
2572,769.9999,5.57333,0.99649,4.0,2.0,2.0
2573,779.9999,5.57333,0.99625,4.0,2.0,2.0
2574,789.9999,5.57333,0.9951,4.0,2.0,2.0
2575,799.9999,5.57333,0.99379,4.0,2.0,2.0
2576,809.9999,5.57333,0.99552,4.0,2.0,2.0
2577,819.9999,5.57333,0.99646,4.0,2.0,2.0
2578,829.9999,5.57333,0.99517,4.0,2.0,2.0
2579,839.9999,5.57333,0.99579,4.0,2.0,2.0
2580,849.9999,5.57333,0.99621,4.0,2.0,2.0
2581,859.9999,5.57333,0.99536,4.0,2.0,2.0
2582,869.9999,5.57333,0.99594,4.0,2.0,2.0
2583,879.9999,5.57333,0.99425,4.0,2.0,2.0
2584,889.9999,5.57333,0.997,4.0,2.0,2.0
2585,899.9999,5.57333,0.99575,4.0,2.0,2.0
2586,909.9999,5.57333,0.99465,4.0,2.0,2.0
2587,919.9999,5.57333,0.99354,4.0,2.0,2.0
2588,929.9999,5.57333,0.99643,4.0,2.0,2.0
2589,939.9999,5.57333,0.99528,4.0,2.0,2.0
2590,949.9999,5.57333,0.99568,4.0,2.0,2.0
2591,0.0,5.56,0.99428,4.0,2.0,2.0
2592,9.9999,5.56,0.9964,4.0,2.0,2.0
2593,19.9999,5.56,0.99649,4.0,2.0,2.0
2594,29.9999,5.56,0.9953,4.0,2.0,2.0
2595,39.9999,5.56,0.99461,4.0,2.0,2.0
2596,49.9999,5.56,0.99578,4.0,2.0,2.0
2597,59.9999,5.56,0.99603,4.0,2.0,2.0
2598,69.9999,5.56,0.99462,4.0,2.0,2.0
2599,79.9999,5.56,0.99566,4.0,2.0,2.0
2600,89.9999,5.56,0.99634,4.0,2.0,2.0
2601,99.9999,5.56,0.99645,4.0,2.0,2.0
2602,109.9999,5.56,0.99623,4.0,2.0,2.0
2603,119.9999,5.56,0.99607,4.0,2.0,2.0
2604,129.9999,5.56,0.99386,4.0,2.0,2.0
2605,139.9999,5.56,0.9927,4.0,2.0,2.0
2606,149.9999,5.56,0.99625,4.0,2.0,2.0
2607,159.9999,5.56,0.9943,4.0,2.0,2.0
2608,169.9999,5.56,0.996,4.0,2.0,2.0
2609,179.9999,5.56,0.99475,4.0,2.0,2.0
2610,189.9999,5.56,0.99526,4.0,2.0,2.0
2612,209.9999,5.56,0.99241,4.0,2.0,2.0
2613,219.9999,5.56,0.99471,4.0,2.0,2.0
2614,229.9999,5.56,0.99629,4.0,2.0,2.0
2615,239.9999,5.56,0.99625,4.0,2.0,2.0
2616,249.9999,5.54,0.98953,4.0,1.0,2.0
2617,259.9999,5.56,0.99598,4.0,2.0,2.0
2618,269.9999,5.56,0.99662,4.0,2.0,2.0
2619,279.9999,5.56,0.99527,4.0,2.0,2.0
2620,289.9999,5.56,0.99361,4.0,2.0,2.0
2621,299.9999,5.56,0.99478,4.0,2.0,2.0
2622,309.9999,5.56,0.9957,4.0,2.0,2.0
2623,319.9999,5.56,0.99259,4.0,2.0,2.0
2624,329.9999,5.56,0.99456,4.0,2.0,2.0
2625,339.9999,5.56,0.99575,4.0,2.0,2.0
2626,349.9999,5.56,0.99525,4.0,2.0,2.0
2627,359.9999,5.56,0.99487,4.0,2.0,2.0
2628,369.9999,5.56,0.99688,4.0,2.0,2.0
2629,379.9999,5.56,0.99208,4.0,2.0,2.0
2630,389.9999,5.5666699999999985,0.99238,4.0,2.0,2.0
2631,399.9999,5.5666699999999985,0.99549,4.0,2.0,2.0
2632,409.9999,5.56,0.99145,4.0,2.0,2.0
2633,419.9999,5.5666699999999985,0.99588,4.0,2.0,2.0
2634,429.9999,5.5666699999999985,0.99362,4.0,2.0,2.0
2635,439.9999,5.5666699999999985,0.99565,4.0,2.0,2.0
2636,449.9999,5.5666699999999985,0.9942,4.0,2.0,2.0
2637,459.9999,5.5666699999999985,0.99436,4.0,2.0,2.0
2638,469.9999,5.5666699999999985,0.9964,4.0,2.0,2.0
2639,479.9999,5.5666699999999985,0.99422,4.0,2.0,2.0
2640,489.9999,5.5666699999999985,0.99433,4.0,2.0,2.0
2641,499.9999,5.5666699999999985,0.99311,4.0,2.0,2.0
2642,509.9999,5.5666699999999985,0.99557,4.0,2.0,2.0
2643,519.9999,5.5666699999999985,0.99592,4.0,2.0,2.0
2644,529.9999,5.5666699999999985,0.99644,4.0,2.0,2.0
2645,539.9999,5.5666699999999985,0.99647,4.0,2.0,2.0
2646,549.9999,5.5666699999999985,0.99552,4.0,2.0,2.0
2647,559.9999,5.5666699999999985,0.99524,4.0,2.0,2.0
2648,569.9999,5.5666699999999985,0.99405,4.0,2.0,2.0
2649,579.9999,5.5666699999999985,0.99463,4.0,2.0,2.0
2650,589.9999,5.5666699999999985,0.99429,4.0,2.0,2.0
2651,599.9999,5.5666699999999985,0.99629,4.0,2.0,2.0
2652,609.9999,5.5666699999999985,0.99504,4.0,2.0,2.0
2653,619.9999,5.5666699999999985,0.9961,4.0,2.0,2.0
2654,629.9999,5.5666699999999985,0.99535,4.0,2.0,2.0
2655,639.9999,5.5666699999999985,0.99564,4.0,2.0,2.0
2656,649.9999,5.5666699999999985,0.99595,4.0,2.0,2.0
2657,659.9999,5.5666699999999985,0.99485,4.0,2.0,2.0
2658,669.9999,5.5666699999999985,0.99383,4.0,2.0,2.0
2659,679.9999,5.5666699999999985,0.99275,4.0,2.0,2.0
2660,689.9999,5.5666699999999985,0.99477,4.0,2.0,2.0
2661,699.9999,5.5666699999999985,0.99307,4.0,2.0,2.0
2662,709.9999,5.5666699999999985,0.99577,4.0,2.0,2.0
2663,719.9999,5.5666699999999985,0.99602,4.0,2.0,2.0
2664,729.9999,5.5666699999999985,0.99608,4.0,2.0,2.0
2665,739.9999,5.5666699999999985,0.99383,4.0,2.0,2.0
2666,749.9999,5.5666699999999985,0.99396,4.0,2.0,2.0
2667,759.9999,5.5666699999999985,0.99468,4.0,2.0,2.0
2668,769.9999,5.5666699999999985,0.99533,4.0,2.0,2.0
2669,779.9999,5.5666699999999985,0.99336,4.0,2.0,2.0
2670,789.9999,5.5666699999999985,0.99575,4.0,2.0,2.0
2671,799.9999,5.5666699999999985,0.9954,4.0,2.0,2.0
2672,809.9999,5.5666699999999985,0.99545,4.0,2.0,2.0
2673,819.9999,5.5666699999999985,0.99434,4.0,2.0,2.0
2674,829.9999,5.5666699999999985,0.99423,4.0,2.0,2.0
2675,839.9999,5.5666699999999985,0.99539,4.0,2.0,2.0
2676,849.9999,5.5666699999999985,0.99301,4.0,2.0,2.0
2677,859.9999,5.5666699999999985,0.99343,4.0,2.0,2.0
2678,869.9999,5.5666699999999985,0.99572,4.0,2.0,2.0
2679,879.9999,5.5666699999999985,0.9945,4.0,2.0,2.0
2680,889.9999,5.5666699999999985,0.99606,4.0,2.0,2.0
2682,909.9999,5.5666699999999985,0.99414,4.0,2.0,2.0
2683,919.9999,5.5666699999999985,0.99565,4.0,2.0,2.0
2684,929.9999,5.5666699999999985,0.99444,4.0,2.0,2.0
2685,939.9999,5.55333,0.9916,4.0,2.0,2.0
2686,949.9999,5.54667,0.98656,4.0,1.0,2.0
2690,29.9999,4.96,0.15353,4.0,1.0,1.0
2691,39.9999,4.986669999999998,0.15419000000000002,4.0,1.0,1.0
2694,69.9999,4.96667,0.1513,4.0,1.0,1.0
2695,79.9999,4.973330000000002,0.14412,4.0,1.0,1.0
2697,99.9999,4.94667,0.11618,4.0,1.0,1.0
2699,119.9999,4.95333,0.12298,4.0,1.0,1.0
2700,129.9999,4.94667,0.1307,4.0,1.0,1.0
2705,179.9999,4.95333,0.14352,4.0,1.0,1.0
2710,229.9999,4.94,0.1332,4.0,1.0,1.0
2711,239.9999,4.95333,0.13785999999999998,4.0,1.0,1.0
2712,249.9999,4.94,0.13493,4.0,1.0,1.0
2713,259.9999,4.9333300000000015,0.13802,4.0,1.0,1.0
2714,269.9999,4.90667,0.1299,4.0,1.0,1.0
2716,289.9999,4.96667,0.16633,4.0,1.0,1.0
2722,349.9999,4.9333300000000015,0.15597,4.0,1.0,1.0
2725,379.9999,4.95333,0.13127,4.0,1.0,1.0
2726,389.9999,4.94667,0.12857000000000002,4.0,1.0,1.0
2727,399.9999,4.94667,0.15211,4.0,1.0,1.0
2728,409.9999,4.94,0.15112,4.0,1.0,1.0
2734,469.9999,5.026669999999998,0.21615,4.0,1.0,1.0
2735,479.9999,5.00667,0.20707,4.0,1.0,1.0
2739,519.9999,5.026669999999998,0.18968,4.0,1.0,1.0
2741,539.9999,5.013330000000002,0.17803,4.0,1.0,1.0
2743,559.9999,4.986669999999998,0.17072,4.0,1.0,1.0
2745,579.9999,4.986669999999998,0.15497,4.0,1.0,1.0
2746,589.9999,4.96667,0.14653,4.0,1.0,1.0
2747,599.9999,4.98,0.17756,4.0,1.0,1.0
2748,609.9999,4.94,0.19832,4.0,1.0,1.0
2750,629.9999,5.013330000000002,0.19878,4.0,1.0,1.0
2751,639.9999,4.96,0.16007000000000002,4.0,1.0,1.0
2752,649.9999,5.013330000000002,0.16408,4.0,1.0,1.0
2757,699.9999,5.0,0.18864,4.0,1.0,1.0
2758,709.9999,5.02,0.14694000000000002,4.0,1.0,1.0
2763,759.9999,5.013330000000002,0.18231,4.0,1.0,1.0
2765,779.9999,5.0,0.20622,4.0,1.0,1.0
